,name,path,cone
363,864_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng033_31.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/864_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng033_31.jpg,"[[(868.95, 480.93), (869.96, 456.3), (879.0, 453.79), (880.01, 479.93)]]"
364,865_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng033_35.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/865_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng033_35.jpg,"[[(889.46, 501.64), (896.09, 496.82), (899.71, 466.06), (904.54, 465.45), (908.15, 495.61), (908.15, 502.85), (900.92, 504.66)]]"
365,866_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng033_38.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/866_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng033_38.jpg,"[[(916.05, 516.54), (918.47, 511.71), (925.71, 471.3), (928.72, 471.3), (935.96, 509.3), (940.18, 516.54), (926.91, 515.93)]]"
366,867_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng033_43.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/867_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng033_43.jpg,"[[(837.04, 522.27), (840.66, 519.25), (846.09, 475.83), (854.54, 475.22), (855.14, 514.43), (861.77, 518.65), (853.93, 522.27)]]"
367,868_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_10.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/868_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_10.jpg,"[[(838.79, 513.7), (843.62, 511.89), (846.03, 476.91), (852.67, 476.91), (858.09, 509.48), (864.13, 510.69), (850.86, 516.12)], [(40.84, 495.01), (40.84, 482.34), (41.45, 472.09), (43.86, 469.67), (49.0, 479.0), (48.69, 495.61)], [(146.69, 496.01), (147.2, 473.39), (154.0, 473.0), (152.73, 496.01)], [(182.08, 478.27), (183.59, 461.18), (187.61, 459.67), (190.62, 475.76)], [(374.08, 476.26), (373.57, 463.19), (378.6, 463.19), (380.61, 475.25)]]"
368,869_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_12.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/869_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_12.jpg,"[[(800.85, 502.92), (806.71, 495.38), (809.22, 476.12), (813.41, 475.7), (815.51, 496.22), (821.79, 502.5), (811.74, 503.76)], [(1093.03, 607.24), (1102.44, 531.24), (1114.02, 531.97), (1122.7, 603.62)], [(90.0, 503.75), (92.51, 477.62), (97.04, 478.62), (97.54, 504.25)], [(298.08, 486.66), (302.1, 468.57), (305.62, 468.57), (308.64, 487.17)], [(72.81, 479.42), (76.83, 458.32), (80.35, 459.82), (82.36, 478.92)]]"
369,870_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/870_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_16.jpg,"[[(226.01, 493.35), (227.52, 482.79), (229.53, 478.27), (237.06, 491.34)], [(864.0, 525.0), (867.44, 515.11), (870.46, 472.89), (881.01, 471.89), (887.04, 516.62), (890.0, 524.0), (878.0, 526.0)]]"
370,871_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_21.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/871_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_21.jpg,"[[(855.88, 529.6), (860.49, 522.9), (864.68, 481.44), (870.12, 481.02), (878.08, 523.32), (882.27, 528.76), (876.41, 532.12), (861.33, 531.7)], [(72.29, 487.26), (76.83, 471.21), (81.02, 471.21), (83.46, 488.66)], [(243.0, 496.0), (243.5, 475.1), (249.53, 475.1), (251.34, 496.82)]]"
371,872_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_25.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/872_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng034_25.jpg,"[[(813.46, 510.08), (816.48, 504.66), (819.49, 474.5), (824.32, 474.5), (830.95, 506.47), (833.37, 511.89), (823.11, 514.31)], [(160.27, 499.83), (159.66, 490.78), (160.27, 479.32), (164.49, 479.32), (165.69, 494.4), (167.5, 500.43)]]"
373,874_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng036_57.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/874_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng036_57.jpg,"[[(846.0, 523.0), (851.02, 480.22), (858.14, 478.96), (864.85, 520.85)], [(1078.84, 604.78), (1091.51, 522.75), (1099.95, 522.75), (1113.22, 601.76)]]"
374,875_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng036_63.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/875_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng036_63.jpg,"[[(829.87, 502.61), (837.04, 468.83), (841.93, 468.83), (847.36, 502.61)], [(774.84, 473.69), (776.93, 455.68), (782.79, 455.26), (784.05, 474.94)], [(1160.21, 599.32), (1168.02, 543.73), (1176.71, 541.91), (1179.31, 599.32)]]"
375,876_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng036_67.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/876_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng036_67.jpg,"[[(864.93, 505.56), (869.96, 472.89), (880.01, 473.39), (884.03, 507.07), (871.97, 509.08)]]"
376,877_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng036_74.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/877_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng036_74.jpg,"[[(919.55, 506.04), (926.19, 468.05), (933.43, 469.25), (939.0, 509.0)]]"
377,878_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_22.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/878_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_22.jpg,"[[(1121.64, 600.8), (1137.28, 513.08), (1144.23, 513.08), (1158.12, 598.19)], [(823.82, 495.91), (826.83, 466.76), (831.86, 466.26), (836.38, 491.89), (838.39, 496.41), (830.35, 499.43)]]"
378,879_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_27.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/879_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_27.jpg,"[[(795.62, 484.75), (798.63, 463.64), (807.18, 462.14), (811.2, 485.26), (799.64, 487.27)], [(881.41, 538.52), (892.7, 493.36), (900.52, 490.76), (908.34, 531.58), (910.07, 541.13), (884.02, 543.73)]]"
379,880_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_38.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/880_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_38.jpg,"[[(820.82, 513.22), (829.51, 475.59), (836.02, 475.59), (843.26, 505.98), (847.6, 513.94), (832.4, 513.94)]]"
380,881_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_42.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/881_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_42.jpg,"[[(782.45, 483.6), (786.97, 460.98), (791.5, 460.48), (796.02, 485.61)], [(859.7, 537.57), (870.99, 487.19), (881.41, 488.93), (888.36, 536.79), (896.18, 540.17), (869.25, 545.47)]]"
381,882_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_53.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/882_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng037_53.jpg,"[[(821.0, 501.0), (826.73, 471.89), (833.26, 470.88), (839.8, 502.04)], [(1119.39, 601.93), (1127.2, 545.47), (1137.63, 545.47), (1141.97, 602.71)], [(446.27, 470.64), (446.27, 457.37), (453.51, 457.37), (454.72, 472.45)], [(335.3, 482.7), (338.91, 460.99), (344.95, 461.59), (346.15, 482.1)], [(1.64, 496.82), (2.85, 467.26), (8.28, 466.06), (10.69, 496.21)]]"
385,886_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng049_33.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/886_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng049_33.jpg,"[[(919.97, 489.02), (923.32, 462.63), (931.69, 461.79), (932.53, 489.02)], [(1035.0, 504.0), (1042.65, 462.44), (1055.32, 461.23), (1058.94, 505.86), (1044.46, 507.67)], [(864.26, 479.8), (866.77, 456.35), (875.99, 454.25), (874.73, 478.55)], [(839.97, 474.78), (841.22, 453.0), (847.51, 451.74), (847.92, 476.03)], [(823.21, 473.94), (827.82, 457.6), (830.33, 457.6), (832.43, 473.52)], [(814.42, 471.42), (818.61, 454.25), (824.0, 455.0), (822.79, 473.52)]]"
386,887_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng049_35.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/887_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng049_35.jpg,"[[(1084.27, 526.97), (1094.52, 472.69), (1102.36, 472.09), (1114.43, 528.18)], [(992.05, 511.41), (996.88, 473.41), (1005.92, 473.41), (1012.56, 514.43)], [(939.58, 503.57), (943.8, 470.4), (949.83, 471.6), (960.08, 502.97)], [(911.83, 496.94), (916.66, 464.97), (926.31, 463.16), (928.72, 496.33)]]"
388,889_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng050_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/889_68b6ac79237bd5c3c95f07e70fc774b5f86cc1986386217c268e1616ff57117811c88ef54bb5ce20bc1c8029c99b18267c8711afe5626d512377b1a3e79a6954_ng050_46.jpg,"[[(1214.15, 446.86), (1217.16, 423.74), (1221.68, 424.74), (1223.19, 447.86)], [(1092.51, 436.3), (1092.51, 422.23), (1098.54, 421.72), (1099.05, 434.79)], [(1242.29, 440.32), (1244.8, 421.22), (1251.34, 421.22), (1251.34, 440.32)]]"
391,892_18c69adda5e8204b2b09a3e8641dda29c44cc4f5da0ed456970c8ead168c22677a89a35a5a5eccf37176dd4c34310063815d8aaebb31c3ab9e8629b2ec67dfd6_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/892_18c69adda5e8204b2b09a3e8641dda29c44cc4f5da0ed456970c8ead168c22677a89a35a5a5eccf37176dd4c34310063815d8aaebb31c3ab9e8629b2ec67dfd6_0.jpg,"[[(446.15, 213.1), (452.91, 210.69), (455.8, 174.02), (461.59, 173.53), (463.04, 210.21), (465.93, 214.07), (469.0, 222.0), (455.32, 224.68)]]"
392,893_18c69adda5e8204b2b09a3e8641dda29c44cc4f5da0ed456970c8ead168c22677a89a35a5a5eccf37176dd4c34310063815d8aaebb31c3ab9e8629b2ec67dfd6_28.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/893_18c69adda5e8204b2b09a3e8641dda29c44cc4f5da0ed456970c8ead168c22677a89a35a5a5eccf37176dd4c34310063815d8aaebb31c3ab9e8629b2ec67dfd6_28.jpg,"[[(391.24, 153.53), (391.24, 151.9), (393.11, 150.97), (394.04, 137.01), (397.06, 136.77), (397.29, 151.67), (397.99, 154.69), (394.04, 154.46)], [(455.8, 220.34), (464.49, 230.95), (482.34, 229.51), (478.0, 220.34), (473.66, 220.82), (476.55, 176.43), (469.79, 175.95), (465.45, 219.37)]]"
393,894_18c69adda5e8204b2b09a3e8641dda29c44cc4f5da0ed456970c8ead168c22677a89a35a5a5eccf37176dd4c34310063815d8aaebb31c3ab9e8629b2ec67dfd6_38.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/894_18c69adda5e8204b2b09a3e8641dda29c44cc4f5da0ed456970c8ead168c22677a89a35a5a5eccf37176dd4c34310063815d8aaebb31c3ab9e8629b2ec67dfd6_38.jpg,"[[(482.34, 251.22), (485.72, 246.88), (491.03, 248.32), (496.33, 203.93), (501.16, 195.73), (505.98, 202.48), (505.98, 208.76), (503.09, 248.81), (508.4, 253.15), (502.12, 261.35), (490.54, 261.35)], [(397.72, 162.42), (399.12, 162.42), (401.35, 142.31), (403.03, 142.31), (404.98, 162.42), (404.98, 164.65), (401.07, 164.65)]]"
395,896_18c69adda5e8204b2b09a3e8641dda29c44cc4f5da0ed456970c8ead168c22677a89a35a5a5eccf37176dd4c34310063815d8aaebb31c3ab9e8629b2ec67dfd6_54.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/896_18c69adda5e8204b2b09a3e8641dda29c44cc4f5da0ed456970c8ead168c22677a89a35a5a5eccf37176dd4c34310063815d8aaebb31c3ab9e8629b2ec67dfd6_54.jpg,"[[(589.46, 284.99), (600.07, 284.51), (614.07, 220.34), (621.3, 219.37), (613.58, 289.34), (625.16, 300.43), (599.59, 306.22)], [(431.04, 156.01), (434.06, 156.01), (435.06, 143.61), (438.75, 143.61), (439.75, 155.0), (442.1, 158.69), (435.73, 159.7)]]"
396,897_35eb92c818a761448301ea216393e3f3d9e0693cb947bc72cc9af57190711beefb7f871f136c4e5c22d116dfbdec1e23524049979ba982e07c0809f59889afc9_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/897_35eb92c818a761448301ea216393e3f3d9e0693cb947bc72cc9af57190711beefb7f871f136c4e5c22d116dfbdec1e23524049979ba982e07c0809f59889afc9_0.jpg,"[[(392.24, 151.7), (393.0, 151.1), (393.6, 138.68), (395.73, 138.49), (396.88, 151.1), (397.84, 153.23), (393.39, 153.81)], [(457.41, 220.58), (463.04, 218.97), (470.68, 175.95), (476.71, 175.95), (474.7, 216.96), (481.13, 228.22), (467.06, 229.02)]]"
397,898_35eb92c818a761448301ea216393e3f3d9e0693cb947bc72cc9af57190711beefb7f871f136c4e5c22d116dfbdec1e23524049979ba982e07c0809f59889afc9_10.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/898_35eb92c818a761448301ea216393e3f3d9e0693cb947bc72cc9af57190711beefb7f871f136c4e5c22d116dfbdec1e23524049979ba982e07c0809f59889afc9_10.jpg,"[[(480.41, 257.01), (480.41, 247.36), (489.1, 246.88), (496.0, 198.0), (506.47, 198.14), (506.47, 254.6), (512.26, 262.32), (515.63, 270.52), (491.51, 270.04)], [(397.41, 163.76), (398.11, 160.95), (400.2, 144.2), (403.93, 143.26), (404.62, 160.95), (404.39, 164.0), (402.06, 164.44)]]"
398,899_35eb92c818a761448301ea216393e3f3d9e0693cb947bc72cc9af57190711beefb7f871f136c4e5c22d116dfbdec1e23524049979ba982e07c0809f59889afc9_112.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/899_35eb92c818a761448301ea216393e3f3d9e0693cb947bc72cc9af57190711beefb7f871f136c4e5c22d116dfbdec1e23524049979ba982e07c0809f59889afc9_112.jpg,"[[(276.5, 158.05), (279.4, 154.19), (278.91, 139.71), (282.29, 139.71), (283.74, 155.63), (285.19, 160.94), (281.81, 162.39), (276.5, 162.39)], [(166.1, 235.01), (164.95, 185.21), (175.95, 184.05), (177.68, 230.95), (184.63, 230.95), (183.47, 241.38), (173.63, 244.27), (163.21, 243.69)]]"
400,901_35eb92c818a761448301ea216393e3f3d9e0693cb947bc72cc9af57190711beefb7f871f136c4e5c22d116dfbdec1e23524049979ba982e07c0809f59889afc9_30.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/901_35eb92c818a761448301ea216393e3f3d9e0693cb947bc72cc9af57190711beefb7f871f136c4e5c22d116dfbdec1e23524049979ba982e07c0809f59889afc9_30.jpg,"[[(506.78, 210.72), (512.22, 215.14), (524.46, 215.14), (519.7, 212.42), (523.78, 175.71), (519.0, 175.0), (513.24, 211.4)]]"
431,932_f4842ac04cdc74e1fdc141944f0cb84292036743bbeec9d09312e502c366b50c34aa1224c6661cb1adc7c506f86462d285bb129568432757b7bf8337f26fa662_73.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/932_f4842ac04cdc74e1fdc141944f0cb84292036743bbeec9d09312e502c366b50c34aa1224c6661cb1adc7c506f86462d285bb129568432757b7bf8337f26fa662_73.jpg,"[[(253.08, 156.5), (258.09, 155.38), (253.36, 135.9), (249.74, 135.62)]]"
441,942_c9dba1caeb9bc03dedec729d21b5a3f25a70f0222ac54d974605fa9220be0c57810342fc821e03d62563f36a0c937184ab4ca3b243f58acc6423c98bb6b1f241_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/942_c9dba1caeb9bc03dedec729d21b5a3f25a70f0222ac54d974605fa9220be0c57810342fc821e03d62563f36a0c937184ab4ca3b243f58acc6423c98bb6b1f241_46.jpg,"[[(581.0, 228.0), (584.0, 228.0), (583.77, 220.18), (582.89, 220.18)], [(560.1, 235.67), (564.77, 235.96), (563.9, 221.35), (562.14, 221.35)], [(601.31, 236.26), (604.52, 236.26), (603.65, 223.69), (602.18, 223.69)], [(626.44, 247.07), (630.83, 247.07), (629.37, 231.87), (626.44, 232.16)]]"
445,946_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/946_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_0.jpg,"[[(309.41, 176.14), (311.39, 175.57), (311.11, 156.31), (309.13, 156.02)], [(321.59, 163.96), (324.14, 163.39), (323.86, 144.13), (321.31, 144.13)], [(314.23, 169.9), (317.06, 169.62), (317.62, 150.93), (314.79, 150.93)], [(302.36, 188.49), (305.19, 188.49), (304.91, 161.29), (302.64, 161.29)], [(240.93, 278.13), (245.34, 278.13), (241.91, 222.33), (237.01, 221.84)]]"
446,947_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_18.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/947_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_18.jpg,"[[(243.85, 262.17), (247.96, 261.59), (245.61, 211.07), (240.91, 210.48)], [(215.07, 306.81), (220.35, 305.64), (213.89, 243.96), (209.78, 242.79), (209.78, 242.79), (209.19, 242.79)], [(165.55, 374.07), (172.6, 374.07), (160.85, 300.65), (154.98, 300.06)], [(264.41, 233.39), (269.1, 232.22), (267.34, 189.34), (262.06, 189.34)]]"
447,948_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_29.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/948_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_29.jpg,"[[(255.0, 256.0), (259.86, 254.15), (252.11, 205.61), (247.21, 206.42)], [(300.69, 187.01), (302.73, 186.6), (299.46, 162.53), (296.61, 162.12)], [(314.15, 168.65), (317.82, 168.24), (313.74, 144.58), (310.88, 144.58)]]"
452,1003_70f92f0514530b6a9ea5e323354178d27f9294b6d2786d65d220c8aa95b2f87b603607097fd6da3db4ca698aff775c143125ccff4964267bfe7ec8f94e52604e_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1003_70f92f0514530b6a9ea5e323354178d27f9294b6d2786d65d220c8aa95b2f87b603607097fd6da3db4ca698aff775c143125ccff4964267bfe7ec8f94e52604e_0.jpg,"[[(305.36, 293.54), (304.78, 266.91), (311.15, 266.91), (313.46, 293.54)], [(350.89, 257.04), (350.22, 235.59), (353.57, 235.26), (355.58, 255.69)], [(369.07, 231.99), (367.91, 218.49), (371.0, 218.0), (372.33, 230.13)], [(378.61, 217.8), (378.14, 207.79), (380.24, 207.56), (380.94, 216.63)], [(384.66, 211.28), (383.73, 201.97), (386.06, 201.51), (386.99, 210.58)], [(394.43, 199.88), (393.27, 192.9), (394.9, 192.43), (396.29, 199.65)]]"
453,1004_70f92f0514530b6a9ea5e323354178d27f9294b6d2786d65d220c8aa95b2f87b603607097fd6da3db4ca698aff775c143125ccff4964267bfe7ec8f94e52604e_12.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1004_70f92f0514530b6a9ea5e323354178d27f9294b6d2786d65d220c8aa95b2f87b603607097fd6da3db4ca698aff775c143125ccff4964267bfe7ec8f94e52604e_12.jpg,"[[(232.3, 356.45), (232.79, 334.26), (238.09, 332.81), (239.54, 352.59)], [(329.06, 283.39), (327.45, 247.6), (331.48, 247.2), (333.08, 284.19)], [(356.0, 246.79), (355.6, 229.1), (358.82, 228.3), (359.62, 246.39)], [(374.5, 221.06), (372.89, 209.8), (375.3, 209.0), (377.31, 220.26)], [(379.32, 214.23), (377.72, 204.17), (380.53, 204.17), (383.35, 215.03)]]"
454,1005_70f92f0514530b6a9ea5e323354178d27f9294b6d2786d65d220c8aa95b2f87b603607097fd6da3db4ca698aff775c143125ccff4964267bfe7ec8f94e52604e_30.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1005_70f92f0514530b6a9ea5e323354178d27f9294b6d2786d65d220c8aa95b2f87b603607097fd6da3db4ca698aff775c143125ccff4964267bfe7ec8f94e52604e_30.jpg,"[[(224.29, 363.6), (223.72, 341.6), (229.51, 339.86), (231.82, 357.81)], [(357.29, 247.68), (355.28, 223.55), (358.9, 222.75), (361.31, 247.68)], [(328.52, 282.54), (327.94, 253.59), (331.99, 253.59), (334.31, 282.54)], [(371.36, 232.4), (370.56, 214.71), (372.97, 214.31), (374.58, 231.19)], [(376.59, 224.36), (376.19, 212.7), (378.6, 211.89), (379.4, 223.96)]]"
455,1006_70f92f0514530b6a9ea5e323354178d27f9294b6d2786d65d220c8aa95b2f87b603607097fd6da3db4ca698aff775c143125ccff4964267bfe7ec8f94e52604e_39.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1006_70f92f0514530b6a9ea5e323354178d27f9294b6d2786d65d220c8aa95b2f87b603607097fd6da3db4ca698aff775c143125ccff4964267bfe7ec8f94e52604e_39.jpg,"[[(230.66, 360.71), (226.03, 327.13), (232.98, 323.65), (238.19, 354.92)], [(346.47, 252.43), (344.15, 227.54), (348.2, 226.96), (351.1, 252.43)], [(324.46, 280.81), (319.83, 246.07), (326.78, 242.59), (330.25, 278.49)]]"
