,name,path,person
1557,366_4fc7af94e575c50d366b40b8cb7d124afa262f1ae655e35b5aa592cf664ddd5d6758e81c381ace098888613fd02110256547c5b7fafebcaf1042ff5838a34778_55.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/366_4fc7af94e575c50d366b40b8cb7d124afa262f1ae655e35b5aa592cf664ddd5d6758e81c381ace098888613fd02110256547c5b7fafebcaf1042ff5838a34778_55.jpg,"[[(266.22, 273.09), (267.43, 267.05), (266.04, 266.87), (266.73, 264.45), (267.94, 261.34), (269.84, 260.31), (270.88, 260.31), (271.05, 261.86), (272.95, 264.63), (272.95, 265.66), (271.75, 266.18), (271.75, 271.54), (270.36, 272.23), (270.19, 270.85), (268.81, 270.33), (268.29, 272.57)], [(253.0, 277.0), (253.08, 268.43), (251.53, 267.05), (252.56, 263.93), (253.43, 263.24), (254.12, 260.48), (256.37, 259.61), (257.75, 260.65), (259.3, 261.69), (259.48, 263.42), (259.48, 267.39), (258.61, 268.95), (260.51, 271.71), (262.0, 275.0), (258.0, 276.0), (256.02, 270.5), (256.0, 276.0)]]"
1575,382_3838dcce74e850e10f49548455aae67c9a405d36eeb6d219675274559600ce45154aa82f12e51ef095d12614925e0cd2e7774d61774b568c187e92700c3912ea_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/382_3838dcce74e850e10f49548455aae67c9a405d36eeb6d219675274559600ce45154aa82f12e51ef095d12614925e0cd2e7774d61774b568c187e92700c3912ea_46.jpg,"[[(509.96, 196.15), (509.66, 199.8), (511.18, 203.44), (512.39, 208.0), (510.27, 209.51), (510.27, 214.07), (510.57, 218.93), (508.75, 223.18), (507.54, 226.83), (506.93, 228.95), (504.19, 228.04), (502.07, 226.52), (501.16, 220.45), (501.46, 215.29), (501.46, 211.03), (501.76, 207.69), (500.85, 204.66), (500.85, 199.8), (503.28, 199.19), (503.89, 195.85), (505.71, 194.63)], [(491.07, 189.74), (489.3, 192.27), (489.04, 195.06), (487.02, 196.83), (486.51, 202.14), (485.75, 206.95), (486.51, 208.98), (489.55, 209.99), (489.04, 214.55), (487.52, 219.61), (487.27, 223.66), (492.08, 223.91), (494.61, 223.91), (494.36, 222.65), (492.84, 220.87), (493.85, 214.04), (495.88, 210.24), (495.12, 205.43), (494.86, 199.11), (494.86, 196.58), (494.11, 193.54), (494.36, 190.5)], [(503.22, 194.8), (502.46, 192.53), (500.18, 191.26), (498.16, 192.53), (498.16, 196.58), (496.64, 199.36), (495.88, 201.38), (496.89, 203.92), (497.14, 209.99), (496.38, 217.84), (496.89, 223.41), (498.66, 224.42), (500.18, 224.16), (500.94, 221.63), (500.94, 214.8), (500.69, 209.23), (500.18, 204.68), (500.43, 200.63), (502.71, 198.6)]]"
1576,383_3838dcce74e850e10f49548455aae67c9a405d36eeb6d219675274559600ce45154aa82f12e51ef095d12614925e0cd2e7774d61774b568c187e92700c3912ea_69.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/383_3838dcce74e850e10f49548455aae67c9a405d36eeb6d219675274559600ce45154aa82f12e51ef095d12614925e0cd2e7774d61774b568c187e92700c3912ea_69.jpg,"[[(649.67, 230.49), (652.59, 236.65), (651.86, 240.7), (649.68, 244.67), (647.85, 246.89), (649.68, 251.63), (649.31, 260.38), (648.58, 268.03), (648.58, 276.05), (647.49, 282.61), (646.39, 289.17), (644.57, 299.38), (643.11, 305.21), (644.57, 309.22), (643.84, 311.77), (638.38, 310.68), (635.1, 305.57), (636.55, 300.83), (633.64, 299.7), (630.36, 302.29), (629.63, 306.67), (625.98, 308.49), (624.0, 308.0), (624.16, 298.25), (624.53, 296.1), (629.99, 292.82), (636.92, 286.95), (637.28, 280.02), (635.1, 273.5), (635.1, 260.01), (636.19, 250.54), (639.11, 244.67), (642.39, 243.25), (642.02, 237.05), (642.39, 232.31), (646.0, 229.0)], [(693.78, 237.42), (696.33, 240.7), (696.69, 244.3), (696.33, 247.26), (698.88, 248.71), (700.34, 254.51), (702.16, 260.01), (701.8, 263.66), (699.24, 263.66), (697.79, 275.28), (694.51, 278.56), (695.6, 287.35), (693.41, 290.23), (692.68, 297.92), (692.68, 299.7), (685.39, 300.83), (684.66, 297.92), (686.85, 290.99), (686.49, 281.15), (685.39, 276.05), (686.12, 265.12), (684.66, 257.79), (684.66, 253.82), (687.58, 248.35), (687.95, 242.15), (689.77, 237.74)], [(677.0, 240.0), (677.38, 247.26), (675.92, 251.23), (675.92, 257.1), (676.65, 262.16), (676.28, 271.68), (674.1, 280.02), (672.27, 285.89), (669.72, 289.54), (668.63, 300.83), (667.53, 308.49), (670.45, 315.41), (665.35, 315.41), (660.97, 313.23), (655.14, 310.31), (651.5, 304.11), (655.87, 297.92), (661.7, 290.99), (663.53, 285.13), (659.15, 281.52), (660.24, 273.13), (663.89, 258.19), (665.71, 252.69), (668.26, 250.54), (668.26, 244.67), (669.72, 239.57), (672.64, 238.87)]]"
1635,43_3cd3f9a0e54b816158120ee80e500d627eebc72525ca30b7f461774b63dabc6106e0948e32197b66f238f8b6b17a54e4f07934d61ccc2553f872898dec452aae_2.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/43_3cd3f9a0e54b816158120ee80e500d627eebc72525ca30b7f461774b63dabc6106e0948e32197b66f238f8b6b17a54e4f07934d61ccc2553f872898dec452aae_2.jpg,"[[(157.0, 213.0), (152.0, 211.0), (147.13, 213.28), (143.79, 218.44), (141.66, 224.22), (135.28, 228.47), (131.94, 236.97), (127.99, 250.03), (129.82, 254.59), (135.89, 256.71), (137.71, 262.18), (142.88, 275.55), (142.88, 286.78), (141.36, 296.2), (139.23, 308.35), (139.23, 312.6), (144.7, 315.03), (147.74, 319.59), (153.2, 319.89), (156.54, 319.89), (155.33, 311.08), (151.68, 309.26), (152.29, 301.06), (152.29, 291.04), (152.29, 284.66), (150.77, 274.03), (152.29, 269.47), (151.38, 262.79), (157.0, 257.0), (158.0, 249.0), (157.46, 243.96), (158.06, 237.28), (155.94, 233.93), (154.42, 231.2), (155.94, 224.82), (156.24, 218.14)], [(190.0, 213.0), (192.4, 223.93), (195.02, 228.3), (202.45, 233.55), (208.14, 236.61), (222.14, 236.18), (226.51, 238.36), (226.95, 244.49), (220.39, 247.99), (211.2, 247.55), (205.52, 247.55), (202.45, 244.92), (199.39, 244.92), (200.27, 264.17), (198.08, 266.35), (200.71, 280.35), (201.14, 296.53), (201.14, 305.28), (206.83, 310.53), (209.02, 314.03), (203.33, 314.47), (197.64, 312.28), (192.83, 315.78), (184.52, 315.34), (181.02, 310.09), (179.27, 297.85), (177.09, 278.6), (174.46, 265.92), (171.84, 249.73), (174.03, 231.37), (181.02, 226.55), (180.59, 219.99), (183.0, 214.0)]]"
1638,442_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/442_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_16.jpg,"[[(579.0, 190.0), (581.93, 191.42), (581.14, 195.28), (583.58, 198.12), (586.42, 199.34), (588.43, 199.13), (588.04, 201.37), (585.61, 202.79), (582.56, 204.21), (579.72, 206.85), (576.27, 206.64), (575.05, 209.28), (573.63, 217.4), (573.63, 226.94), (571.99, 227.75), (569.98, 227.14), (570.0, 224.0), (572.0, 218.0), (571.99, 208.27), (571.4, 206.24), (571.6, 202.18), (573.43, 196.5), (574.42, 192.64), (576.0, 192.0)]]"
1639,443_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_2.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/443_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_2.jpg,"[[(570.62, 213.49), (573.04, 215.39), (573.04, 217.98), (577.36, 223.0), (577.87, 234.57), (575.0, 238.0), (574.59, 253.24), (563.88, 253.24), (564.22, 241.83), (564.05, 234.75), (564.4, 229.56), (560.59, 228.52), (561.11, 227.14), (561.29, 222.13), (563.53, 220.4), (565.61, 218.33), (567.68, 217.98), (567.33, 214.53)], [(600.17, 238.03), (600.34, 240.97), (603.62, 242.0), (606.39, 243.39), (607.6, 247.01), (603.79, 247.19), (603.79, 252.03), (612.0, 254.0), (612.09, 257.38), (611.4, 261.01), (608.46, 261.18), (606.21, 260.49), (607.08, 256.52), (600.68, 256.52), (597.4, 254.79), (594.12, 255.14), (591.87, 255.14), (591.18, 250.3), (587.72, 252.72), (584.44, 252.2), (584.27, 250.99), (585.3, 248.22), (587.55, 244.42), (590.49, 241.48), (590.66, 240.1), (591.01, 238.37), (592.91, 236.3), (595.67, 235.78), (598.09, 235.78)], [(324.0, 199.0), (326.0, 200.0), (327.52, 202.74), (327.52, 207.41), (327.18, 210.17), (327.35, 213.8), (328.0, 217.0), (328.0, 220.0), (328.56, 224.34), (324.07, 223.82), (321.65, 224.69), (319.23, 224.0), (319.23, 222.44), (320.96, 221.41), (321.99, 216.91), (320.09, 215.88), (320.44, 210.0), (321.65, 208.96), (321.65, 206.72), (318.88, 206.54), (318.02, 204.3), (319.57, 204.13), (321.13, 202.57), (322.51, 201.88), (322.0, 200.0)]]"
1640,444_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_38.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/444_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_38.jpg,"[[(454.39, 212.83), (454.39, 215.13), (454.24, 217.58), (452.8, 218.59), (454.39, 220.46), (454.82, 222.33), (454.24, 234.72), (452.37, 235.15), (449.0, 235.0), (447.0, 234.0), (446.0, 234.0), (445.03, 228.38), (445.17, 222.19), (446.47, 219.45), (448.2, 217.87), (449.49, 217.29), (449.64, 214.56), (449.78, 213.26), (450.5, 211.96), (452.23, 211.96)], [(463.17, 212.4), (465.76, 211.53), (467.2, 212.11), (467.49, 214.7), (467.49, 216.57), (468.21, 218.73), (470.08, 219.88), (471.52, 221.04), (471.96, 224.2), (469.65, 225.5), (470.37, 229.82), (470.08, 232.56), (469.22, 235.87), (469.22, 237.31), (460.58, 237.31), (460.0, 230.11), (460.0, 225.36), (458.42, 224.35), (458.42, 221.47), (458.56, 219.31), (460.29, 217.58), (461.88, 217.15), (462.31, 214.99)], [(477.0, 214.0), (478.47, 215.45), (479.04, 219.48), (480.77, 221.07), (481.63, 223.37), (482.5, 227.69), (482.5, 233.02), (482.0, 236.0), (479.0, 237.0), (474.29, 235.75), (473.14, 233.88), (473.43, 232.59), (474.72, 228.27), (474.29, 225.24), (475.01, 221.79), (473.43, 221.07), (473.43, 216.89), (474.0, 214.0)], [(488.38, 218.05), (488.38, 221.78), (491.12, 224.77), (490.87, 229.0), (490.87, 233.97), (489.0, 240.0), (482.9, 237.7), (482.65, 229.0), (482.16, 223.52), (483.4, 222.03), (483.65, 217.8), (485.64, 216.55)]]"
1695,494_f23609cc339fd2e4dd4a8c396bba998ad4c4e20db3561ef30bb763a8b2ea60cd166a090bccb155ba171251bb10455ba45517409abce074eb7a57ea08a4577789_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/494_f23609cc339fd2e4dd4a8c396bba998ad4c4e20db3561ef30bb763a8b2ea60cd166a090bccb155ba171251bb10455ba45517409abce074eb7a57ea08a4577789_0.jpg,"[[(638.2, 279.99), (643.32, 278.83), (648.44, 276.5), (652.63, 276.74), (657.05, 279.76), (660.31, 284.65), (658.68, 289.77), (657.0, 292.0), (659.0, 297.0), (661.0, 303.0), (661.93, 306.29), (664.73, 306.52), (665.42, 309.31), (662.63, 311.64), (659.37, 311.87), (657.98, 305.82), (657.05, 300.24), (655.19, 296.28), (652.86, 292.79), (649.83, 294.19), (650.07, 300.7), (650.77, 304.19), (651.23, 308.15), (648.67, 310.24), (648.21, 314.2), (647.51, 319.55), (647.51, 324.67), (650.3, 324.67), (652.86, 325.83), (651.93, 327.93), (648.9, 328.16), (646.11, 328.63), (643.78, 328.63), (642.39, 322.81), (643.55, 316.29), (645.41, 306.06), (641.92, 303.26), (639.6, 312.11), (639.36, 321.41), (638.9, 326.07), (637.04, 327.23), (634.01, 327.7), (633.31, 325.14), (635.41, 320.48), (636.57, 313.5), (637.73, 304.43), (637.04, 297.68), (635.17, 293.26), (633.55, 289.3), (635.41, 281.39)], [(620.75, 269.29), (622.14, 262.31), (624.7, 256.96), (628.19, 254.63), (627.03, 250.91), (627.03, 247.18), (628.19, 244.16), (632.62, 243.46), (635.41, 246.25), (635.64, 250.68), (636.11, 255.56), (638.9, 261.15), (639.83, 263.94), (641.92, 266.96), (638.43, 269.76), (638.43, 276.04), (638.67, 279.3), (634.94, 280.93), (633.78, 283.95), (631.92, 287.21), (630.75, 294.19), (630.06, 301.63), (627.73, 306.29), (630.29, 308.62), (629.36, 311.87), (628.89, 313.27), (624.24, 313.97), (621.21, 312.57), (622.84, 306.52), (624.47, 296.52), (625.87, 289.3), (624.01, 283.95), (621.21, 282.09), (622.38, 278.83)], [(672.17, 319.79), (674.73, 319.32), (675.66, 310.24), (675.43, 303.73), (672.87, 303.26), (673.57, 287.91), (672.17, 283.48), (671.94, 278.13), (674.5, 271.85), (671.94, 270.45), (670.78, 266.27), (668.22, 260.22), (667.75, 254.17), (667.75, 246.25), (668.45, 244.86), (669.38, 243.69), (671.01, 244.63), (672.41, 246.95), (671.24, 250.68), (672.17, 258.35), (674.03, 263.71), (678.22, 262.31), (678.92, 260.45), (677.52, 256.49), (677.99, 253.23), (679.39, 249.74), (683.57, 249.05), (685.2, 252.54), (686.37, 254.86), (687.53, 258.12), (690.09, 262.54), (689.39, 269.06), (689.16, 274.88), (689.0, 278.0), (686.83, 283.48), (689.16, 286.51), (689.39, 287.44), (686.37, 287.91), (687.0, 294.0), (686.0, 300.0), (685.9, 302.8), (685.2, 305.13), (683.34, 307.22), (683.11, 316.99), (687.06, 317.69), (687.76, 320.72), (677.52, 321.88), (674.27, 321.88)]]"
1706,52_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_37.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/52_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_37.jpg,"[[(577.0, 355.0), (583.47, 345.56), (585.14, 337.19), (588.49, 330.82), (589.83, 327.13), (597.54, 316.75), (597.2, 309.04), (600.0, 306.0), (600.89, 295.3), (602.57, 280.22), (601.56, 261.12), (601.23, 248.39), (598.21, 247.05), (595.53, 243.7), (601.23, 240.35), (607.59, 235.99), (612.62, 234.65), (612.62, 230.63), (610.61, 224.26), (608.26, 223.59), (607.59, 217.56), (610.27, 210.86), (614.63, 206.51), (622.0, 206.84), (626.69, 209.86), (628.03, 214.21), (629.04, 216.89), (625.69, 218.9), (625.69, 223.26), (626.02, 227.95), (623.68, 235.32), (631.38, 237.33), (634.4, 239.68), (637.41, 246.38), (639.42, 252.08), (640.43, 258.11), (641.43, 264.14), (632.39, 267.15), (632.39, 278.55), (632.05, 287.26), (629.04, 299.32), (626.69, 310.71), (622.0, 324.12), (616.3, 332.83), (613.29, 339.2), (611.95, 345.23), (612.62, 349.58), (616.64, 352.93), (616.64, 354.94), (615.63, 356.95), (610.27, 356.62), (603.57, 355.28), (600.55, 353.94), (603.24, 347.57), (604.91, 341.88), (604.24, 334.5), (605.58, 327.47), (609.27, 325.12), (610.61, 317.75), (606.59, 322.78), (600.55, 332.16), (596.53, 340.54), (595.19, 345.23), (592.85, 347.24), (590.17, 354.94)]]"
1725,6_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_56.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/6_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_56.jpg,"[[(257.49, 233.99), (261.22, 235.85), (263.0, 237.0), (266.34, 241.2), (267.73, 244.7), (267.5, 248.19), (267.5, 251.68), (267.5, 253.77), (263.78, 254.7), (261.45, 257.49), (260.98, 259.12), (265.4, 260.05), (268.66, 260.05), (268.2, 262.38), (265.87, 263.31), (266.34, 266.8), (266.8, 270.29), (261.0, 271.0), (260.98, 268.2), (256.33, 266.8), (256.1, 261.68), (256.33, 255.63), (252.14, 254.47), (251.21, 248.65), (251.68, 244.7), (252.61, 238.41), (252.61, 236.78), (250.98, 233.99), (250.75, 232.13), (252.0, 229.0), (254.0, 227.24), (256.56, 228.41), (257.26, 230.5)]]"
1736,7_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_58.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/7_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_58.jpg,"[[(220.61, 248.92), (220.61, 245.43), (221.58, 242.14), (222.74, 239.81), (224.88, 238.45), (223.33, 237.48), (221.97, 235.93), (219.06, 235.93), (220.61, 233.22), (221.78, 229.92), (223.52, 228.37), (227.01, 228.17), (228.37, 230.69), (228.17, 233.02), (227.98, 235.35), (231.47, 236.12), (234.77, 239.23), (236.12, 242.33), (236.51, 246.4), (237.48, 250.28), (237.29, 254.55), (238.45, 256.1), (237.87, 257.84), (235.54, 259.39), (232.83, 260.56), (231.86, 264.63), (234.19, 267.73), (236.12, 270.25), (239.81, 270.25), (239.81, 272.97), (239.81, 276.26), (239.81, 279.95), (237.29, 281.11), (235.74, 280.53), (236.32, 277.62), (232.83, 274.91), (229.53, 272.58), (229.34, 277.62), (229.34, 280.92), (229.53, 283.24), (229.92, 284.8), (226.82, 285.96), (224.1, 285.38), (224.3, 279.17), (224.1, 271.61), (223.71, 267.15), (223.33, 263.27), (223.52, 259.59), (225.07, 256.48), (224.1, 255.52), (222.36, 255.9), (219.45, 255.9)]]"
1747,8_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_62.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/8_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_62.jpg,"[[(165.09, 253.15), (163.88, 250.74), (164.29, 248.73), (161.87, 247.92), (162.28, 245.51), (164.69, 242.69), (166.3, 239.88), (168.71, 240.28), (170.72, 241.89), (170.72, 243.5), (171.12, 245.51), (169.92, 247.52), (172.73, 249.53), (173.53, 251.94), (176.35, 253.15), (178.76, 256.37), (179.97, 262.4), (179.97, 268.83), (180.37, 274.86), (180.37, 278.08), (180.37, 281.29), (179.16, 281.29), (177.56, 279.69), (177.56, 281.29), (176.75, 280.49), (174.74, 279.69), (174.74, 284.11), (173.94, 287.33), (176.35, 290.14), (177.96, 292.15), (180.77, 292.96), (183.18, 293.76), (182.78, 296.98), (183.18, 301.0), (181.17, 302.2), (178.76, 301.8), (179.57, 298.58), (178.76, 296.57), (174.74, 294.97), (172.33, 294.56), (171.93, 290.54), (168.31, 293.76), (168.31, 301.4), (166.3, 305.42), (166.3, 307.43), (163.88, 309.44), (159.86, 309.84), (159.86, 307.83), (161.87, 303.81), (160.27, 302.2), (162.68, 297.78), (164.29, 292.15), (165.49, 285.32), (164.69, 282.5), (164.29, 276.07), (162.28, 275.67), (159.86, 273.25), (160.27, 268.43), (160.27, 264.81), (160.67, 260.39), (161.47, 256.77), (162.68, 253.55)], [(351.39, 249.06), (352.06, 244.7), (353.07, 242.69), (356.08, 240.35), (355.75, 236.33), (358.09, 234.65), (361.44, 235.66), (360.77, 238.34), (364.46, 242.02), (366.47, 244.03), (369.49, 246.71), (364.8, 249.06), (363.46, 253.75), (365.13, 259.45), (365.8, 264.14), (365.8, 264.81), (353.07, 264.14), (351.73, 260.12), (353.4, 257.1), (356.08, 255.76), (356.75, 252.41), (354.74, 252.75)]]"
1803,2247_d3300260cd78121fe84465c54316e5db6c404070a39f6da02a86c051b020af10b582bf4406632beeb0d05220d05fcf7c50784d18aae74b0b2ca1edab9a5cb2bf_42.jpg,../data/Delivery_1_Workzone/Day/Batch 3/Images/2247_d3300260cd78121fe84465c54316e5db6c404070a39f6da02a86c051b020af10b582bf4406632beeb0d05220d05fcf7c50784d18aae74b0b2ca1edab9a5cb2bf_42.jpg,"[[(183.39, 183.72), (182.38, 180.7), (184.06, 178.69), (189.75, 179.03), (190.76, 184.73), (190.76, 185.73), (194.44, 184.73), (196.12, 185.06), (195.78, 189.75), (193.77, 191.76), (192.77, 193.77), (192.1, 198.8), (191.76, 205.17), (192.1, 209.52), (192.43, 211.53), (188.75, 211.87), (187.41, 211.87), (185.06, 207.18), (184.06, 201.81), (183.39, 198.8), (181.38, 196.12), (182.38, 191.09), (182.72, 187.41)]]"
1810,109_WZ_N_3d4c140ba5361a277d1565772cd7b3364f4dac4cc8df955c4c694ff8fd5cf94b8bc554b51f3c4240ffe6f153cb96ec576e95034390f810faec23516070260546_16.jpg,../data/Delivery_1_Workzone/Night/Images/109_WZ_N_3d4c140ba5361a277d1565772cd7b3364f4dac4cc8df955c4c694ff8fd5cf94b8bc554b51f3c4240ffe6f153cb96ec576e95034390f810faec23516070260546_16.jpg,"[[(732.83, 112.1), (733.97, 106.98), (736.82, 104.14), (739.09, 104.14), (741.37, 104.7), (742.51, 106.41), (743.64, 113.24), (744.21, 118.36), (744.78, 126.89), (746.49, 134.86), (747.06, 138.27), (745.35, 143.39), (745.35, 149.08), (747.63, 155.91), (747.63, 160.46), (747.06, 160.46), (741.94, 161.03), (741.94, 158.19), (738.52, 142.82), (737.39, 147.95), (737.39, 163.88), (735.68, 163.88), (729.99, 161.03), (729.42, 153.07), (729.42, 145.67), (731.7, 137.7), (731.7, 128.6), (729.99, 124.62), (726.01, 120.64), (725.44, 117.79), (727.71, 115.51)]]"
1831,12_WZ_N_d2935f95f5bb15be70875d02555e7fee0a81f5afbfcf6751e577f7ca37f5713b7ee1766182e17929a63c0e2e7b52c6e4473f3f65efba7be4f360ae298971795f_48.jpg,../data/Delivery_1_Workzone/Night/Images/12_WZ_N_d2935f95f5bb15be70875d02555e7fee0a81f5afbfcf6751e577f7ca37f5713b7ee1766182e17929a63c0e2e7b52c6e4473f3f65efba7be4f360ae298971795f_48.jpg,"[[(409.0, 167.9), (406.68, 169.64), (400.89, 171.95), (402.63, 165.0), (407.84, 159.79), (409.58, 157.48), (414.79, 148.79), (417.1, 143.0), (419.42, 144.16), (422.32, 148.79), (422.32, 155.74), (424.05, 164.42), (426.37, 169.06), (426.37, 177.16), (424.63, 181.22), (425.79, 192.22), (425.21, 199.74), (425.21, 204.38), (422.32, 206.11), (420.58, 202.64), (419.42, 196.85), (416.53, 188.16), (415.95, 198.59), (415.95, 209.59), (413.63, 210.17), (409.58, 210.17), (407.84, 201.48), (407.84, 189.9), (410.16, 178.9), (410.16, 175.43)]]"
1896,199_WZ_N_97ef60197d6bd88356b069466039ef2226a5b1b20f420f89d207e312d4c1ca726337bae20c9a5112dfaf146f4eb87b6745b57234dbb73c276e70b035d6550d95_15.jpg,../data/Delivery_1_Workzone/Night/Images/199_WZ_N_97ef60197d6bd88356b069466039ef2226a5b1b20f420f89d207e312d4c1ca726337bae20c9a5112dfaf146f4eb87b6745b57234dbb73c276e70b035d6550d95_15.jpg,"[[(468.24, 287.27), (477.49, 283.86), (480.17, 279.47), (481.39, 275.58), (477.49, 274.12), (476.03, 270.22), (477.25, 265.59), (481.14, 261.94), (486.5, 261.94), (491.13, 264.13), (494.78, 266.81), (495.03, 269.49), (495.03, 271.92), (491.86, 274.12), (489.91, 282.15), (492.59, 283.61), (496.98, 286.05), (497.95, 290.92), (498.92, 300.91), (499.17, 303.34), (495.03, 307.0), (495.76, 322.58), (494.3, 329.65), (491.86, 333.3), (491.37, 353.03), (489.42, 364.72), (489.18, 379.09), (487.72, 384.45), (490.4, 387.62), (492.35, 391.76), (490.16, 393.22), (484.55, 392.73), (482.36, 390.05), (480.66, 383.48), (475.54, 385.67), (470.43, 383.48), (470.91, 379.09), (467.5, 365.7), (465.07, 358.88), (462.88, 339.39), (463.36, 326.24), (465.56, 312.11), (463.61, 309.19), (466.04, 295.31)]]"
1899,200_WZ_N_97ef60197d6bd88356b069466039ef2226a5b1b20f420f89d207e312d4c1ca726337bae20c9a5112dfaf146f4eb87b6745b57234dbb73c276e70b035d6550d95_60.jpg,../data/Delivery_1_Workzone/Night/Images/200_WZ_N_97ef60197d6bd88356b069466039ef2226a5b1b20f420f89d207e312d4c1ca726337bae20c9a5112dfaf146f4eb87b6745b57234dbb73c276e70b035d6550d95_60.jpg,"[[(444.41, 262.04), (454.06, 259.11), (461.07, 257.94), (463.0, 259.0), (466.34, 267.88), (464.58, 272.85), (460.78, 271.97), (459.03, 280.16), (463.12, 280.74), (471.3, 291.55), (471.89, 308.21), (468.67, 309.97), (466.04, 316.98), (463.7, 325.17), (467.5, 329.55), (468.97, 341.83), (460.49, 343.58), (459.03, 341.24), (456.98, 346.79), (456.11, 357.02), (457.27, 366.67), (451.72, 367.55), (448.8, 374.56), (440.91, 373.98), (439.45, 367.25), (431.85, 369.3), (426.0, 370.76), (423.66, 367.25), (430.68, 359.07), (434.77, 339.2), (438.86, 325.17), (433.89, 321.95), (433.02, 315.23), (440.61, 310.85), (440.91, 305.29), (436.52, 302.66), (438.28, 296.52), (435.94, 293.89), (440.03, 289.22), (446.46, 281.03), (448.21, 272.56), (448.51, 267.3), (444.71, 266.13)]]"
