,name,path,drum
480,1031_317e025403323be24ac31bcc1a54960eb3500f4b291c948d8cd9a1cae2afdbd2e78c58096e9f86281dc5f2cf0a58b57bd2c322b9070f4ea218d01d3ee9377b42_64.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1031_317e025403323be24ac31bcc1a54960eb3500f4b291c948d8cd9a1cae2afdbd2e78c58096e9f86281dc5f2cf0a58b57bd2c322b9070f4ea218d01d3ee9377b42_64.jpg,"[[(498.18, 270.91), (496.0, 249.0), (507.0, 248.0), (509.51, 268.97)], [(479.56, 281.32), (479.96, 255.86), (493.49, 255.06), (494.28, 283.31)], [(277.08, 375.4), (285.1, 370.82), (288.54, 312.95), (303.44, 312.38), (313.75, 316.96), (322.35, 375.4), (326.93, 379.99), (314.32, 383.43), (292.55, 384.0), (276.51, 381.13)], [(423.19, 306.07), (424.34, 271.12), (441.53, 268.26), (444.39, 309.51)], [(764.86, 318.33), (768.44, 274.96), (779.98, 272.57), (785.55, 321.11)], [(748.14, 304.4), (752.52, 268.19), (770.03, 269.78), (764.06, 309.18)], [(735.41, 293.66), (737.4, 265.01), (754.51, 263.42), (749.73, 298.04)], [(106.1, 352.49), (108.4, 303.21), (126.73, 298.62), (127.3, 342.74), (136.47, 346.18), (136.47, 353.06), (121.57, 353.63), (115.27, 353.63)], [(287.37, 305.99), (286.97, 270.58), (302.49, 270.98), (304.48, 302.41)], [(347.85, 285.7), (343.87, 260.24), (357.01, 258.25), (361.78, 284.11)], [(391.22, 273.37), (389.24, 249.09), (398.78, 248.3), (400.38, 270.98)], [(415.01, 262.89), (415.01, 245.21), (422.75, 244.66), (424.13, 263.72)], [(782.36, 327.88), (786.34, 286.1), (804.25, 285.3), (806.24, 329.07)], [(819.69, 356.5), (827.14, 350.77), (831.15, 302.64), (839.75, 299.2), (850.63, 302.64), (855.22, 307.79), (855.79, 352.48), (861.52, 358.21), (859.23, 361.08), (852.93, 364.52), (837.45, 366.24), (828.29, 363.94)]]"
481,1032_317e025403323be24ac31bcc1a54960eb3500f4b291c948d8cd9a1cae2afdbd2e78c58096e9f86281dc5f2cf0a58b57bd2c322b9070f4ea218d01d3ee9377b42_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1032_317e025403323be24ac31bcc1a54960eb3500f4b291c948d8cd9a1cae2afdbd2e78c58096e9f86281dc5f2cf0a58b57bd2c322b9070f4ea218d01d3ee9377b42_77.jpg,"[[(640.7, 277.88), (639.04, 265.61), (635.07, 253.34), (630.42, 248.7), (619.48, 250.03), (617.16, 253.68), (630.42, 279.54)], [(332.93, 519.82), (337.75, 466.19), (367.31, 449.0), (387.94, 448.31), (403.76, 457.25), (407.88, 477.19), (411.32, 521.88)], [(514.97, 397.07), (524.52, 389.51), (526.11, 323.06), (542.43, 318.69), (552.77, 321.07), (558.34, 329.43), (561.92, 384.34), (568.69, 386.33), (572.27, 390.71), (569.09, 397.87), (554.76, 399.86), (536.46, 400.26)], [(604.9, 340.17), (594.15, 335.8), (590.97, 300.78), (583.01, 293.22), (569.88, 292.43), (565.51, 296.4), (565.51, 325.45), (563.91, 338.98), (559.54, 344.55), (559.94, 347.73), (577.05, 347.73), (594.15, 348.53), (601.32, 346.54)], [(595.35, 311.13), (596.54, 304.36), (595.35, 273.33), (604.1, 270.94), (614.05, 271.73), (617.23, 284.47), (617.63, 301.98), (619.62, 306.35), (622.8, 309.93), (624.79, 312.72), (621.21, 313.51), (610.07, 314.31), (594.15, 313.91)], [(633.74, 287.83), (630.76, 280.87), (630.76, 268.27), (627.11, 257.99), (618.49, 256.33), (614.18, 256.99), (614.51, 271.25), (615.17, 282.19), (616.83, 287.83)], [(21.46, 455.19), (25.59, 442.12), (14.59, 381.62), (29.71, 376.11), (38.65, 380.24), (44.84, 438.68), (57.22, 444.87), (57.9, 453.12), (51.72, 456.56), (37.28, 457.94)], [(189.23, 378.87), (185.79, 328.67), (196.79, 325.92), (207.8, 327.98), (214.67, 374.05), (218.8, 378.18), (218.8, 382.3), (203.67, 385.74), (191.29, 388.49)], [(315.78, 338.86), (314.99, 330.11), (313.39, 300.66), (317.77, 297.08), (329.71, 296.29), (333.29, 297.08), (338.46, 330.5), (342.84, 336.47), (342.44, 338.46), (329.71, 339.66)], [(369.34, 317.89), (372.92, 313.12), (372.92, 285.26), (379.69, 283.27), (389.24, 283.27), (390.83, 291.23), (393.61, 309.14), (397.19, 313.12), (397.59, 317.49), (382.87, 320.28)], [(419.08, 301.58), (423.45, 296.8), (421.47, 273.33), (423.06, 269.75), (431.01, 269.75), (434.6, 272.53), (438.58, 292.82), (440.96, 300.38), (442.55, 303.96), (438.18, 305.56), (425.84, 304.76)], [(447.73, 294.42), (448.52, 283.67), (447.33, 264.97), (454.49, 262.18), (460.06, 262.18), (464.84, 270.54), (464.84, 286.46), (468.42, 292.03), (464.44, 294.42)]]"
482,1033_889d532c9632d5c6fb12b1918a283365e09b2b86692fae7dff6cc624e21a35b66e65bdfd450f9d7f97c246dd2530b6487bda6f6d2ba5145dcb800da93858c654_10.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1033_889d532c9632d5c6fb12b1918a283365e09b2b86692fae7dff6cc624e21a35b66e65bdfd450f9d7f97c246dd2530b6487bda6f6d2ba5145dcb800da93858c654_10.jpg,"[[(637.27, 306.99), (640.88, 304.58), (645.71, 277.64), (647.72, 277.64), (648.12, 274.82), (652.14, 274.42), (652.95, 278.04), (656.16, 278.84), (655.36, 305.78), (657.37, 309.0), (656.97, 311.41), (648.12, 312.22), (639.28, 311.41)], [(659.78, 284.07), (661.79, 281.66), (663.8, 265.17), (669.43, 262.76), (671.44, 263.96), (671.44, 282.46), (672.25, 286.48), (666.22, 287.29)], [(448.28, 250.29), (449.49, 238.63), (454.31, 238.63), (456.73, 251.5)], [(470.0, 257.13), (470.8, 243.46), (479.24, 243.46), (481.25, 257.53)], [(506.99, 267.58), (508.6, 265.57), (509.8, 251.5), (518.25, 251.9), (519.05, 267.58), (511.41, 269.19)], [(551.22, 282.06), (553.63, 278.44), (555.64, 258.34), (563.28, 258.74), (566.5, 282.86)]]"
483,1034_889d532c9632d5c6fb12b1918a283365e09b2b86692fae7dff6cc624e21a35b66e65bdfd450f9d7f97c246dd2530b6487bda6f6d2ba5145dcb800da93858c654_2.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1034_889d532c9632d5c6fb12b1918a283365e09b2b86692fae7dff6cc624e21a35b66e65bdfd450f9d7f97c246dd2530b6487bda6f6d2ba5145dcb800da93858c654_2.jpg,"[[(92.0, 251.0), (92.19, 241.58), (95.82, 240.46), (98.89, 240.46), (100.57, 241.02), (100.85, 249.12)], [(662.0, 278.0), (661.71, 260.02), (656.49, 260.02), (654.48, 276.51)], [(489.25, 257.55), (489.53, 242.75), (496.79, 243.03), (497.91, 257.27)], [(461.0, 249.81), (461.48, 244.16), (462.13, 239.15), (467.3, 239.31), (467.3, 251.1)], [(514.11, 262.3), (515.5, 259.5), (517.18, 248.06), (522.76, 247.78), (523.6, 261.74), (521.37, 263.41)], [(686.24, 303.85), (689.46, 277.31), (699.91, 277.31), (698.3, 307.07)], [(640.0, 292.59), (642.01, 290.18), (644.83, 269.27), (654.48, 268.87), (654.88, 293.4), (655.28, 296.61), (647.24, 297.02)], [(595.77, 281.74), (597.38, 278.92), (600.19, 260.02), (608.64, 259.62), (608.64, 280.53), (608.64, 284.15), (601.8, 284.15)], [(545.91, 268.87), (546.71, 267.66), (548.73, 251.98), (556.77, 253.19), (556.77, 263.64), (556.37, 271.28), (552.34, 272.09)]]"
484,1035_e6fa0e907ea36b32c81df458aff9ac8293abbbabf38dcef31259167cf61e80f90de7f3c03794413ddd4416ec037969484c64ac7eed26362fb7b569772c1531df_20.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1035_e6fa0e907ea36b32c81df458aff9ac8293abbbabf38dcef31259167cf61e80f90de7f3c03794413ddd4416ec037969484c64ac7eed26362fb7b569772c1531df_20.jpg,"[[(562.63, 273.54), (561.31, 270.91), (560.98, 253.78), (555.06, 252.8), (551.43, 254.77), (550.78, 271.24), (551.76, 274.2), (555.71, 274.2)], [(629.28, 316.36), (638.96, 314.08), (637.82, 273.69), (646.35, 271.41), (653.18, 271.41), (660.01, 275.96), (661.15, 307.82), (667.4, 315.22), (667.4, 318.63), (654.32, 319.2), (637.82, 319.2)]]"
485,1036_e6fa0e907ea36b32c81df458aff9ac8293abbbabf38dcef31259167cf61e80f90de7f3c03794413ddd4416ec037969484c64ac7eed26362fb7b569772c1531df_25.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1036_e6fa0e907ea36b32c81df458aff9ac8293abbbabf38dcef31259167cf61e80f90de7f3c03794413ddd4416ec037969484c64ac7eed26362fb7b569772c1531df_25.jpg,"[[(489.0, 268.0), (490.49, 247.86), (501.02, 247.86), (501.35, 268.6)], [(614.11, 336.75), (627.39, 331.53), (628.81, 281.27), (641.14, 277.95), (656.78, 278.9), (661.53, 334.37), (667.21, 341.01), (655.36, 343.38), (625.02, 342.43)], [(525.39, 289.67), (528.02, 288.36), (529.34, 258.07), (545.47, 256.42), (548.11, 286.71), (551.73, 288.03), (550.41, 293.95), (540.87, 293.95), (534.28, 292.64)]]"
491,1042_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1042_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_0.jpg,"[[(7.15, 248.64), (9.16, 230.15), (17.6, 231.36), (15.19, 251.06), (6.34, 251.86)], [(410.9, 250.4), (412.24, 249.4), (414.59, 226.95), (426.32, 226.61), (427.32, 249.06), (428.33, 251.41), (424.31, 252.41), (415.26, 253.08)], [(384.76, 222.14), (385.73, 218.85), (387.28, 210.51), (393.48, 210.31), (394.06, 220.01), (395.42, 222.73), (392.9, 223.31), (387.08, 223.31)], [(377.71, 213.66), (378.52, 205.42), (383.04, 205.42), (384.01, 213.82)], [(422.96, 216.41), (423.76, 207.68), (427.97, 207.2), (428.61, 216.41)], [(179.54, 215.38), (181.64, 204.67), (187.22, 205.37), (186.75, 216.31)], [(252.0, 206.0), (252.61, 200.25), (256.68, 200.25), (256.68, 205.49)]]"
492,1043_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_24.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1043_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_24.jpg,"[[(425.81, 214.08), (426.58, 205.35), (432.59, 205.54), (432.21, 214.85)], [(447.72, 220.67), (448.88, 210.39), (455.67, 210.78), (454.7, 220.86)], [(497.7, 230.55), (497.7, 218.21), (506.08, 218.45), (505.84, 231.94)], [(382.92, 221.48), (382.92, 218.13), (383.59, 210.76), (390.97, 210.43), (390.97, 221.48), (388.62, 222.15)], [(28.62, 245.07), (31.03, 223.76), (38.27, 222.95), (40.28, 246.67)], [(475.83, 228.22), (476.53, 213.56), (483.04, 213.56), (484.2, 228.92)], [(199.27, 213.61), (200.2, 204.3), (205.0, 204.0), (204.39, 214.77)], [(259.44, 204.76), (259.71, 199.24), (262.0, 199.0), (262.13, 204.9)], [(574.83, 314.39), (580.04, 310.91), (589.3, 272.7), (603.78, 272.12), (607.83, 273.86), (605.52, 312.07), (609.57, 314.97), (608.99, 321.34), (602.62, 323.65), (588.72, 325.39), (579.46, 320.18)], [(475.82, 305.7), (475.82, 302.23), (480.45, 261.12), (500.14, 260.54), (502.45, 305.12), (503.61, 309.18), (489.71, 310.34), (479.87, 311.49)], [(427.15, 233.55), (427.82, 230.87), (432.51, 216.79), (439.55, 217.8), (441.23, 235.56), (431.17, 234.55)]]"
493,1044_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_41.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1044_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_41.jpg,"[[(382.38, 223.8), (378.89, 219.15), (381.22, 216.35), (384.47, 215.19), (387.73, 215.66), (389.13, 217.28), (389.82, 223.33)], [(399.83, 218.68), (399.6, 207.98), (404.95, 207.51), (405.88, 219.15)], [(383.0, 214.0), (383.9, 204.48), (387.78, 204.48), (388.26, 213.53)], [(183.58, 218.98), (183.38, 207.93), (188.42, 207.54), (191.53, 219.76), (187.84, 219.76), (185.13, 219.76)], [(626.36, 297.65), (629.37, 295.97), (634.4, 264.14), (644.78, 263.47), (647.8, 262.8), (646.46, 297.31), (646.46, 301.67), (640.43, 302.34), (634.4, 303.01), (628.03, 301.0)], [(172.57, 331.8), (170.64, 280.65), (173.05, 274.86), (179.81, 273.9), (192.83, 273.41), (197.66, 277.27), (198.14, 295.61), (203.45, 322.63), (206.34, 329.87), (204.41, 333.73), (198.14, 335.66), (178.84, 337.1)], [(284.18, 241.95), (282.55, 222.87), (291.63, 221.71), (295.82, 238.46), (296.05, 240.55), (290.7, 241.72)], [(315.6, 222.64), (314.2, 210.54), (320.25, 209.61), (322.58, 221.94)], [(325.0, 215.0), (325.4, 206.59), (329.77, 206.42), (330.25, 214.83)], [(424.03, 227.75), (425.43, 214.26), (431.48, 214.96), (431.94, 228.69)]]"
494,1045_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_59.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1045_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_59.jpg,"[[(167.91, 296.17), (170.72, 291.75), (170.72, 259.58), (172.73, 255.56), (183.59, 254.35), (188.81, 255.56), (192.83, 293.76), (195.25, 295.77), (194.85, 301.0), (189.62, 301.4), (179.97, 303.01), (169.11, 301.4)], [(290.09, 233.25), (291.49, 217.89), (297.54, 217.19), (300.1, 218.59), (301.26, 222.08), (301.26, 232.55), (303.59, 233.71), (303.12, 235.11), (298.47, 235.34), (290.09, 235.34)], [(147.77, 222.68), (148.09, 209.91), (154.07, 208.62), (156.01, 208.62), (156.65, 212.18), (155.85, 216.38), (156.33, 223.16), (149.38, 224.13)], [(483.36, 316.24), (485.88, 313.17), (492.86, 267.38), (506.54, 267.66), (514.64, 270.17), (513.24, 317.36), (514.08, 319.59), (513.24, 322.67), (504.58, 324.06), (484.76, 322.39)], [(432.4, 264.12), (434.92, 261.8), (436.28, 236.98), (441.13, 236.01), (449.66, 236.01), (450.43, 243.96), (450.43, 261.02), (452.18, 264.51), (452.76, 267.03), (447.91, 268.0), (434.73, 267.62)], [(404.07, 237.37), (404.88, 223.09), (407.58, 221.21), (410.54, 219.59), (414.44, 219.99), (416.46, 222.69), (416.6, 229.82), (416.87, 239.39), (405.29, 239.12)], [(387.46, 224.08), (389.26, 210.5), (395.99, 210.5), (395.99, 225.42), (389.37, 225.87)]]"
495,1046_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_71.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1046_b63a44cc7447acc0760488340034f1a3839c65f461c59edd2b174fa3a9c6858e8d571422526176a3fe48fb312addf5a9df7eb2144e922d365b4891811d2c7a6f_71.jpg,"[[(382.77, 219.52), (383.71, 208.58), (390.0, 209.0), (389.29, 221.15), (385.57, 221.15)], [(395.41, 234.33), (396.61, 232.72), (397.42, 218.25), (407.47, 218.25), (408.68, 235.13), (402.24, 237.15)], [(239.76, 208.33), (242.32, 196.92), (247.67, 196.92), (246.74, 210.65), (243.02, 210.65)], [(40.58, 235.32), (42.91, 209.95), (48.02, 208.09), (51.98, 209.95), (53.14, 215.07), (52.21, 232.06), (52.91, 235.78), (48.02, 236.95)], [(196.86, 282.97), (199.2, 278.95), (201.55, 248.12), (206.91, 244.1), (214.61, 242.43), (219.98, 243.77), (222.99, 248.46), (220.65, 261.86), (222.32, 281.29), (223.66, 285.65), (221.32, 288.0), (212.6, 288.0), (201.88, 286.32)], [(492.61, 330.6), (494.92, 328.28), (502.45, 287.17), (505.35, 279.65), (518.66, 279.07), (523.87, 281.38), (528.51, 282.54), (526.19, 331.76), (526.77, 335.23), (523.3, 337.55), (497.24, 336.39)]]"
496,1047_ca8e21b04b7bfb9de619500aa716fca799dd224f964ad90b214018bb82023cc24b4330ac08a9cd7f63f3c5109334cc363d3d93dec71e83b711996436482455f0_15.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1047_ca8e21b04b7bfb9de619500aa716fca799dd224f964ad90b214018bb82023cc24b4330ac08a9cd7f63f3c5109334cc363d3d93dec71e83b711996436482455f0_15.jpg,"[[(570.06, 235.96), (570.62, 211.5), (582.0, 210.93), (584.28, 236.53)], [(514.92, 235.56), (516.06, 213.94), (528.58, 213.38), (528.58, 237.27)]]"
506,1066_233290a4c2f07b75e086d8871018009abdc4d24fcb100162f58965e30bdc7219067e963fa6b4d63be23f410401a49e31d472d624e06ec779e2727357a97564c9_19.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1066_233290a4c2f07b75e086d8871018009abdc4d24fcb100162f58965e30bdc7219067e963fa6b4d63be23f410401a49e31d472d624e06ec779e2727357a97564c9_19.jpg,"[[(181.28, 212.9), (180.33, 198.68), (186.02, 198.2), (190.0, 214.0)], [(170.85, 213.85), (172.74, 198.68), (177.48, 198.2), (177.48, 214.32)], [(158.99, 211.48), (158.99, 200.57), (166.58, 200.57), (166.58, 211.95)], [(144.77, 211.0), (144.77, 202.47), (150.93, 202.0), (151.41, 211.48)], [(192.66, 213.38), (193.13, 194.41), (203.0, 193.0), (202.14, 212.9)], [(209.72, 212.9), (208.3, 191.09), (216.0, 191.0), (217.31, 212.9)], [(270.41, 215.27), (269.47, 191.57), (280.0, 190.0), (282.74, 215.27)], [(168.95, 256.05), (172.74, 238.98), (173.22, 220.49), (186.97, 220.49), (186.49, 238.5), (186.49, 254.63), (188.39, 258.89)], [(70.84, 311.3), (73.57, 301.75), (76.3, 254.64), (95.42, 255.32), (95.42, 277.85), (93.37, 302.43), (102.25, 306.53), (93.37, 315.4)]]"
507,1067_233290a4c2f07b75e086d8871018009abdc4d24fcb100162f58965e30bdc7219067e963fa6b4d63be23f410401a49e31d472d624e06ec779e2727357a97564c9_33.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1067_233290a4c2f07b75e086d8871018009abdc4d24fcb100162f58965e30bdc7219067e963fa6b4d63be23f410401a49e31d472d624e06ec779e2727357a97564c9_33.jpg,"[[(188.34, 237.65), (192.13, 200.67), (204.46, 199.25), (207.78, 226.27), (209.68, 241.44), (193.56, 239.07)]]"
508,1068_233290a4c2f07b75e086d8871018009abdc4d24fcb100162f58965e30bdc7219067e963fa6b4d63be23f410401a49e31d472d624e06ec779e2727357a97564c9_7.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1068_233290a4c2f07b75e086d8871018009abdc4d24fcb100162f58965e30bdc7219067e963fa6b4d63be23f410401a49e31d472d624e06ec779e2727357a97564c9_7.jpg,"[[(171.79, 215.94), (172.74, 197.92), (182.7, 197.44), (183.65, 217.36)], [(152.67, 257.87), (152.1, 220.32), (171.0, 219.0), (170.87, 260.71)], [(125.19, 278.24), (126.89, 229.88), (141.69, 231.01), (144.53, 237.84), (146.24, 276.53)], [(142.4, 221.62), (145.72, 200.29), (156.0, 201.0), (155.2, 222.1)], [(95.46, 225.89), (97.83, 207.4), (104.47, 208.82), (104.47, 225.42)], [(609.25, 206.91), (611.23, 187.95), (623.52, 188.74), (621.9, 208.1)], [(312.96, 189.13), (313.71, 176.09), (322.0, 176.0), (322.0, 189.0)], [(687.88, 223.9), (691.83, 200.19), (704.12, 200.59), (705.26, 227.85)], [(175.0, 232.0), (176.56, 204.39), (192.0, 203.0), (191.36, 229.42)], [(634.18, 216.39), (640.9, 194.27), (655.52, 195.45), (651.92, 221.14)], [(282.5, 191.9), (282.93, 178.07), (291.19, 176.88), (291.19, 189.53)]]"
509,1069_233290a4c2f07b75e086d8871018009abdc4d24fcb100162f58965e30bdc7219067e963fa6b4d63be23f410401a49e31d472d624e06ec779e2727357a97564c9_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1069_233290a4c2f07b75e086d8871018009abdc4d24fcb100162f58965e30bdc7219067e963fa6b4d63be23f410401a49e31d472d624e06ec779e2727357a97564c9_77.jpg,"[[(382.49, 190.63), (383.15, 177.13), (389.41, 176.47), (389.74, 191.62)], [(210.0, 222.0), (212.92, 204.46), (221.81, 204.13), (222.8, 209.4), (223.0, 221.0)], [(365.67, 199.58), (367.09, 180.14), (376.57, 180.14), (377.99, 201.0)], [(291.23, 217.6), (295.02, 187.73), (308.77, 187.25), (309.72, 220.44)], [(246.19, 226.6), (248.56, 199.1), (265.62, 197.68), (266.1, 227.55)]]"
510,1091_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_24.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1091_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_24.jpg,"[[(131.07, 347.97), (134.55, 333.5), (129.92, 282.54), (136.28, 272.12), (161.76, 273.28), (165.24, 282.54), (167.55, 351.45), (147.86, 350.29)]]"
511,1092_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_36.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1092_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_36.jpg,"[[(104.0, 238.0), (103.0, 205.0), (118.0, 204.0), (120.0, 238.0)], [(542.75, 211.36), (545.65, 183.86), (556.26, 183.38), (559.64, 216.67), (547.58, 217.64)], [(468.93, 173.73), (469.89, 169.87), (471.82, 162.15), (477.13, 162.15), (477.61, 175.66)]]"
512,1093_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_4.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1093_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_4.jpg,"[[(147.29, 346.23), (140.92, 271.54), (147.29, 259.96), (162.34, 261.12), (173.34, 264.01), (180.29, 341.6)], [(273.09, 220.26), (273.0, 190.0), (281.13, 190.1), (289.0, 191.0), (291.59, 221.06), (285.96, 222.67), (273.49, 225.48)], [(598.31, 213.88), (600.32, 188.75), (612.72, 188.08), (613.72, 214.55), (618.08, 217.9), (613.39, 220.91), (602.0, 217.56)]]"
513,1094_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_47.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1094_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_47.jpg,"[[(571.22, 216.91), (572.67, 208.23), (574.6, 192.79), (584.73, 192.3), (588.59, 212.09), (591.97, 217.88), (582.8, 221.74), (572.67, 220.77)]]"
514,1095_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_66.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1095_502fddf3a715e96e65836aca76fadbe6a32f6d300c64ed53e84dac2d15e7f47618543be06a3dcfd5964e4d54822620cd0808fb62f3691606dab46ea817acb3f2_66.jpg,"[[(470.66, 184.54), (473.08, 169.58), (473.56, 164.7), (483.69, 165.19), (486.59, 185.02)], [(148.35, 212.52), (149.79, 205.28), (149.31, 188.88), (158.0, 188.35), (159.93, 210.06)], [(109.75, 232.3), (110.23, 216.38), (110.71, 199.49), (121.81, 198.96), (126.15, 228.44)], [(31.1, 265.11), (33.51, 245.77), (35.44, 223.14), (48.95, 223.62), (50.88, 241.42), (52.33, 263.62)], [(443.64, 167.65), (444.61, 155.54), (450.0, 155.0), (451.36, 168.61)]]"
515,1096_d61b0f8e76952649307f58721246985b6dee908de720dfc8bc71e813dd86e6b0651b5bd7f2efcb4509296a70e4884170e56b48b01df223cd7c4dda3bba999c65_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1096_d61b0f8e76952649307f58721246985b6dee908de720dfc8bc71e813dd86e6b0651b5bd7f2efcb4509296a70e4884170e56b48b01df223cd7c4dda3bba999c65_0.jpg,"[[(668.97, 320.76), (673.03, 270.38), (701.98, 271.54), (704.87, 329.44)], [(590.81, 268.07), (593.12, 237.38), (610.49, 237.96), (610.49, 272.12)], [(519.13, 247.38), (520.81, 242.36), (521.48, 223.93), (535.22, 223.93), (534.21, 245.71), (538.23, 249.73), (530.19, 249.73), (518.8, 250.07)], [(470.04, 224.33), (470.04, 210.93), (479.09, 210.93), (480.1, 224.33)]]"
516,1097_d61b0f8e76952649307f58721246985b6dee908de720dfc8bc71e813dd86e6b0651b5bd7f2efcb4509296a70e4884170e56b48b01df223cd7c4dda3bba999c65_14.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1097_d61b0f8e76952649307f58721246985b6dee908de720dfc8bc71e813dd86e6b0651b5bd7f2efcb4509296a70e4884170e56b48b01df223cd7c4dda3bba999c65_14.jpg,"[[(538.0, 248.0), (541.21, 230.47), (552.0, 232.0), (551.34, 250.74)]]"
