,name,path,machine
591,1172_c2381d55277937d767ce1e3c68906bbba84e347987c5607fff040d215359618a3c760d1a190df5fadd93819ed0267a8b9c4a68d55d4814a2dc35c272f5ce6b31_26.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1172_c2381d55277937d767ce1e3c68906bbba84e347987c5607fff040d215359618a3c760d1a190df5fadd93819ed0267a8b9c4a68d55d4814a2dc35c272f5ce6b31_26.jpg,"[[(847.83, 300.68), (839.98, 298.62), (844.53, 287.86), (849.08, 281.25), (845.77, 272.56), (888.37, 265.94), (918.56, 257.26), (929.31, 250.23), (940.89, 247.33), (947.51, 260.15), (957.84, 258.5), (963.22, 268.84), (965.29, 311.85), (992.58, 323.84), (991.76, 327.98), (964.88, 330.05), (961.15, 336.66), (924.76, 327.57), (916.07, 327.57), (914.01, 332.94), (887.12, 326.74), (849.08, 313.92)]]"
597,1178_179dcf79e70aed2918673422930a2aafd4ca636dbcab85cea12648f21c7841131433053c75bc3fd7609f603fc4cc7468f4ace593c6fa56450969a88ce99a0282_44.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1178_179dcf79e70aed2918673422930a2aafd4ca636dbcab85cea12648f21c7841131433053c75bc3fd7609f603fc4cc7468f4ace593c6fa56450969a88ce99a0282_44.jpg,"[[(413.0, 214.0), (415.06, 206.31), (417.9, 205.06), (418.02, 202.9), (422.34, 201.3), (423.93, 197.21), (425.87, 196.98), (425.53, 194.02), (434.98, 193.11), (433.84, 196.86), (437.25, 199.6), (437.71, 206.2), (440.1, 209.05), (440.67, 220.66), (425.0, 217.0)]]"
598,1179_179dcf79e70aed2918673422930a2aafd4ca636dbcab85cea12648f21c7841131433053c75bc3fd7609f603fc4cc7468f4ace593c6fa56450969a88ce99a0282_50.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1179_179dcf79e70aed2918673422930a2aafd4ca636dbcab85cea12648f21c7841131433053c75bc3fd7609f603fc4cc7468f4ace593c6fa56450969a88ce99a0282_50.jpg,"[[(533.27, 177.45), (548.76, 175.4), (556.06, 173.94), (569.8, 175.4), (589.09, 175.11), (595.81, 175.11), (593.77, 186.8), (597.57, 201.71), (605.46, 206.09), (612.47, 211.35), (615.69, 222.75), (628.26, 223.34), (638.48, 240.0), (636.44, 262.21), (635.27, 282.96), (587.34, 287.93), (562.2, 280.33), (528.01, 266.89), (527.71, 254.03), (520.99, 240.29), (520.99, 228.6), (529.17, 219.83), (540.87, 213.69), (541.74, 186.51)], [(430.22, 198.68), (439.86, 193.94), (445.78, 192.25), (447.3, 189.21), (463.87, 187.18), (473.85, 189.55), (477.41, 196.67), (482.48, 205.78), (482.14, 210.37), (478.59, 214.24), (477.07, 234.2), (453.56, 235.89), (435.29, 226.76), (429.37, 221.85)], [(478.32, 215.45), (482.99, 209.02), (485.04, 197.33), (485.04, 184.76), (506.96, 181.25), (527.42, 181.25), (528.59, 187.97), (514.27, 192.94), (515.73, 201.71), (527.13, 202.29), (535.02, 203.46), (539.99, 212.23), (529.17, 219.25), (523.04, 227.43), (520.99, 240.58), (527.42, 254.61), (528.01, 257.83), (504.92, 257.24), (479.49, 245.26), (479.49, 233.57)]]"
602,1189_7a52e47d4adb11725b7ffa821ffca523400b8214536edeff2c1d8fdf2802d7224ac3e1313a5cb17c199ff353638e5969aff6338075a490464183e0a55a3aabd4_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1189_7a52e47d4adb11725b7ffa821ffca523400b8214536edeff2c1d8fdf2802d7224ac3e1313a5cb17c199ff353638e5969aff6338075a490464183e0a55a3aabd4_77.jpg,"[[(211.72, 227.51), (200.3, 216.9), (189.7, 207.93), (190.92, 200.59), (204.38, 209.15), (206.83, 201.0), (212.13, 203.85), (232.94, 205.08), (255.78, 211.19), (268.83, 215.27), (270.46, 238.12), (284.74, 240.97), (286.37, 252.8), (272.5, 260.14), (266.71, 246.72), (260.05, 245.67), (221.82, 244.97), (217.61, 248.12), (210.0, 260.0), (196.63, 267.48)], [(112.61, 261.37), (146.05, 259.33), (169.3, 254.43), (168.08, 243.42), (157.88, 241.79), (149.32, 221.39), (151.0, 218.0), (148.5, 194.47), (140.75, 190.39), (137.08, 194.47), (136.67, 167.14), (133.0, 156.54), (121.99, 93.31), (117.09, 85.15), (106.08, 85.15), (110.16, 96.17), (109.0, 167.0), (111.0, 192.0), (115.46, 219.35)]]"
603,1190_9807a8b20695c870b8807e0d87bd37c7c59300eb436dedc3a8225ec86a9dc3e7d80a6614c0ea52812ea2649907206f883b86966eef84863ee1282ca3c1eee1dc_38.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1190_9807a8b20695c870b8807e0d87bd37c7c59300eb436dedc3a8225ec86a9dc3e7d80a6614c0ea52812ea2649907206f883b86966eef84863ee1282ca3c1eee1dc_38.jpg,"[[(611.54, 345.6), (621.74, 320.31), (628.27, 316.64), (630.31, 297.06), (633.57, 259.94), (664.98, 259.53), (691.09, 263.2), (697.61, 272.99), (697.2, 297.46), (706.18, 321.94), (697.61, 354.16), (717.6, 353.35), (723.31, 380.68), (722.9, 395.77), (681.3, 394.54), (631.53, 394.14), (633.16, 373.74), (622.97, 372.11)]]"
619,1206_635b4dd83f369df561a429bb3012adaa7cbb9445208ae9e2d5aabfa92d2459b8e9bcf39ecefdc6b20a3a22c36c5d02519177704336a838b90982f6c27a5a6909_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1206_635b4dd83f369df561a429bb3012adaa7cbb9445208ae9e2d5aabfa92d2459b8e9bcf39ecefdc6b20a3a22c36c5d02519177704336a838b90982f6c27a5a6909_0.jpg,"[[(0.17, 318.95), (0.0, 221.52), (7.97, 215.68), (16.49, 210.8), (26.23, 212.27), (26.72, 222.01), (32.81, 222.74), (30.13, 244.9), (39.63, 247.58), (41.58, 267.55), (34.51, 270.72), (36.22, 293.62), (38.9, 301.41), (38.17, 312.13), (36.22, 313.34), (27.69, 311.88), (12.59, 306.77), (7.97, 305.06), (5.29, 307.01), (12.59, 317.48), (11.38, 321.14), (3.34, 322.6)], [(590.0, 271.0), (590.41, 280.12), (584.49, 280.63), (584.15, 288.74), (588.88, 289.76), (588.71, 296.52), (587.87, 297.71), (584.15, 297.54), (583.0, 293.0), (573.66, 292.97), (572.82, 297.03), (567.0, 298.0), (567.0, 289.0), (571.0, 288.0), (571.12, 280.79), (566.0, 280.0), (566.0, 271.0)]]"
620,1207_635b4dd83f369df561a429bb3012adaa7cbb9445208ae9e2d5aabfa92d2459b8e9bcf39ecefdc6b20a3a22c36c5d02519177704336a838b90982f6c27a5a6909_18.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1207_635b4dd83f369df561a429bb3012adaa7cbb9445208ae9e2d5aabfa92d2459b8e9bcf39ecefdc6b20a3a22c36c5d02519177704336a838b90982f6c27a5a6909_18.jpg,"[[(410.0, 268.0), (423.77, 267.13), (423.09, 261.04), (438.99, 261.55), (440.01, 268.14), (448.46, 270.0), (448.97, 280.32), (444.07, 281.51), (448.0, 283.0), (450.0, 292.0), (444.0, 303.0), (432.73, 303.66), (413.28, 301.97), (412.1, 294.19), (415.99, 284.21), (416.16, 280.49), (410.41, 277.95)]]"
621,1208_635b4dd83f369df561a429bb3012adaa7cbb9445208ae9e2d5aabfa92d2459b8e9bcf39ecefdc6b20a3a22c36c5d02519177704336a838b90982f6c27a5a6909_62.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1208_635b4dd83f369df561a429bb3012adaa7cbb9445208ae9e2d5aabfa92d2459b8e9bcf39ecefdc6b20a3a22c36c5d02519177704336a838b90982f6c27a5a6909_62.jpg,"[[(475.8, 298.82), (467.14, 345.11), (448.03, 355.26), (434.0, 350.0), (404.0, 342.0), (381.0, 347.0), (376.0, 339.0), (382.0, 333.0), (398.0, 332.0), (401.0, 323.0), (379.0, 319.0), (390.4, 288.07), (403.54, 291.06), (412.8, 277.92), (419.37, 272.25), (423.85, 271.35), (448.03, 277.03), (466.55, 281.21), (467.74, 290.76), (475.8, 295.54)]]"
624,1211_668f35408d67574a94768020878cf99022c4a9ffbec97255632ef4ed2c3290ebe6858efc66fc66711d39339e0581a47d1fbd13bfd74ebf478ad31306a7489b56_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1211_668f35408d67574a94768020878cf99022c4a9ffbec97255632ef4ed2c3290ebe6858efc66fc66711d39339e0581a47d1fbd13bfd74ebf478ad31306a7489b56_77.jpg,"[[(403.0, 202.0), (392.77, 200.55), (392.63, 195.65), (397.96, 192.77), (398.24, 184.71), (403.86, 183.27), (402.28, 178.08), (409.62, 176.79), (410.92, 169.73), (414.08, 168.87), (416.68, 177.94), (423.3, 179.52), (422.0, 191.0), (427.19, 192.77), (427.62, 197.52), (434.24, 198.24), (435.0, 207.0), (412.79, 206.45)]]"
625,1212_9ca04ab43fbbc8927071eb37d41f5b8b4ba971e4e38bab295c89a396843062942d160ef438c8803e50df853faee118429506688d7129ada8093ae34e995cebde_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1212_9ca04ab43fbbc8927071eb37d41f5b8b4ba971e4e38bab295c89a396843062942d160ef438c8803e50df853faee118429506688d7129ada8093ae34e995cebde_0.jpg,"[[(405.0, 202.0), (409.6, 204.15), (425.4, 203.55), (424.0, 198.0), (419.6, 198.25), (420.5, 193.35), (417.5, 192.35), (416.3, 187.25), (413.9, 186.75), (409.4, 186.65), (406.8, 186.75), (406.3, 185.15), (403.3, 185.05), (402.6, 190.75), (400.8, 193.05), (400.3, 196.45), (397.6, 196.15), (395.7, 198.55), (396.3, 201.75), (402.8, 201.85)]]"
626,1213_9ca04ab43fbbc8927071eb37d41f5b8b4ba971e4e38bab295c89a396843062942d160ef438c8803e50df853faee118429506688d7129ada8093ae34e995cebde_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1213_9ca04ab43fbbc8927071eb37d41f5b8b4ba971e4e38bab295c89a396843062942d160ef438c8803e50df853faee118429506688d7129ada8093ae34e995cebde_77.jpg,"[[(405.17, 165.64), (404.93, 173.44), (408.29, 175.12), (410.0, 180.0), (415.25, 180.16), (415.85, 187.36), (400.85, 188.32), (395.21, 186.52), (389.0, 185.0), (380.69, 184.6), (380.21, 178.84), (385.13, 177.28), (385.49, 174.88), (387.41, 173.56), (388.13, 164.8), (393.65, 164.44), (402.89, 164.44)]]"
629,1216_b7e768f34e1d3d55144d5445aacf6dc293bd381451912b0ee844adcf36cf6dd199f0f99911f76951cd5b044169c7eb29d83fda5c0aaf6ce59e029a19852b3429_22.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1216_b7e768f34e1d3d55144d5445aacf6dc293bd381451912b0ee844adcf36cf6dd199f0f99911f76951cd5b044169c7eb29d83fda5c0aaf6ce59e029a19852b3429_22.jpg,"[[(684.51, 280.99), (684.51, 295.57), (689.29, 295.8), (692.63, 300.82), (689.52, 322.56), (657.0, 320.0), (654.65, 309.18), (656.32, 298.43), (659.19, 296.76), (664.44, 278.84)]]"
630,1217_b7e768f34e1d3d55144d5445aacf6dc293bd381451912b0ee844adcf36cf6dd199f0f99911f76951cd5b044169c7eb29d83fda5c0aaf6ce59e029a19852b3429_38.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1217_b7e768f34e1d3d55144d5445aacf6dc293bd381451912b0ee844adcf36cf6dd199f0f99911f76951cd5b044169c7eb29d83fda5c0aaf6ce59e029a19852b3429_38.jpg,"[[(866.02, 274.05), (905.65, 273.64), (934.55, 275.29), (932.89, 319.87), (952.3, 333.91), (950.23, 354.54), (960.55, 359.5), (964.27, 372.71), (962.2, 384.26), (955.6, 390.04), (957.25, 407.38), (953.95, 419.35), (953.53, 430.91), (949.82, 435.86), (933.72, 437.51), (920.92, 436.69), (921.75, 414.4), (902.76, 419.76), (872.63, 430.08), (866.44, 443.71), (856.53, 455.26), (840.02, 457.74), (820.62, 457.74), (805.76, 454.44), (799.15, 447.01), (794.61, 430.08), (795.85, 411.92), (788.42, 407.79), (764.07, 423.07), (751.27, 428.43), (739.3, 431.32), (709.0, 417.0), (692.0, 389.0), (669.0, 367.0), (688.94, 347.53), (721.96, 337.21), (759.0, 345.0), (765.0, 313.0), (793.37, 337.62), (809.89, 328.13), (839.19, 324.41), (839.19, 288.91), (852.81, 273.64)]]"
635,1222_126704c0ddd826bb0ae765a32b6364c3eb0578fff9407a5bb6ec431b26ce3738acffebdd0913da0e02b871510e204979c87cc6d511d052f04468cdb4dc43038e_52.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1222_126704c0ddd826bb0ae765a32b6364c3eb0578fff9407a5bb6ec431b26ce3738acffebdd0913da0e02b871510e204979c87cc6d511d052f04468cdb4dc43038e_52.jpg,"[[(698.5, 330.44), (699.08, 355.87), (672.0, 366.0), (637.0, 371.0), (629.0, 370.0), (619.0, 372.82), (604.97, 372.82), (600.88, 368.43), (594.45, 367.56), (596.79, 357.33), (601.17, 345.93), (605.85, 344.76), (608.48, 323.42), (632.15, 315.24), (642.67, 313.49), (642.09, 308.81), (657.29, 304.13), (664.89, 306.47), (670.0, 336.0), (693.82, 328.39)]]"
641,1228_e815d337f9d189c89a8974424266b64a7987cf52d5823f0f22da6f5c0049e3f3df82986aa6942245bc6b3b7c6f9a4fec17e59627c8c94bb9fffa7d572dadc640_9.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1228_e815d337f9d189c89a8974424266b64a7987cf52d5823f0f22da6f5c0049e3f3df82986aa6942245bc6b3b7c6f9a4fec17e59627c8c94bb9fffa7d572dadc640_9.jpg,"[[(262.81, 277.49), (260.32, 293.42), (260.57, 309.09), (292.17, 309.34), (303.62, 308.85), (303.37, 294.41), (304.86, 277.99), (302.87, 269.78), (295.91, 269.78), (290.93, 272.77), (293.17, 254.6), (288.69, 253.6), (286.7, 277.24), (284.96, 290.93), (281.23, 291.43), (280.98, 276.25)]]"
670,1257_c1c94259ab3453633a295ff8685dd0f2442517faf4ba0953739ee67f095b6c394f9294774848ff96014622e1c9b640d21310117f11dc4549c32a5423fe194658_110.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1257_c1c94259ab3453633a295ff8685dd0f2442517faf4ba0953739ee67f095b6c394f9294774848ff96014622e1c9b640d21310117f11dc4549c32a5423fe194658_110.jpg,"[[(538.3, 222.34), (555.94, 221.5), (556.78, 227.98), (560.02, 229.42), (560.86, 236.02), (564.1, 236.5), (563.5, 245.74), (558.34, 245.74), (555.0, 246.0), (547.18, 247.78), (541.18, 248.5), (533.5, 247.06), (529.3, 246.46), (528.94, 242.86), (532.18, 240.94), (533.74, 239.98), (533.74, 235.06), (534.22, 231.7), (535.78, 231.46), (535.42, 226.42), (535.78, 222.22)]]"
673,1260_c1c94259ab3453633a295ff8685dd0f2442517faf4ba0953739ee67f095b6c394f9294774848ff96014622e1c9b640d21310117f11dc4549c32a5423fe194658_92.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1260_c1c94259ab3453633a295ff8685dd0f2442517faf4ba0953739ee67f095b6c394f9294774848ff96014622e1c9b640d21310117f11dc4549c32a5423fe194658_92.jpg,"[[(494.88, 232.26), (494.99, 237.43), (496.17, 239.78), (510.38, 239.08), (510.97, 234.5), (508.97, 231.44), (507.33, 228.86), (505.0, 227.0), (502.0, 227.0), (498.64, 227.33), (496.87, 227.92)]]"
695,1282_9465897d42eda1483ff4295eadb282177dab26a4f11c4de115316fd6e58bc141c74bc1878520d7c9972e63ff19c04d4fc7621c85eb84adc0e31d9ab68fa7555c_32.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1282_9465897d42eda1483ff4295eadb282177dab26a4f11c4de115316fd6e58bc141c74bc1878520d7c9972e63ff19c04d4fc7621c85eb84adc0e31d9ab68fa7555c_32.jpg,"[[(400.38, 223.26), (405.0, 239.0), (428.4, 243.41), (428.89, 272.41), (403.83, 278.31), (411.69, 283.71), (428.4, 282.24), (430.36, 287.15), (383.18, 309.27), (301.6, 350.06), (213.63, 342.69), (214.61, 314.18), (218.54, 281.25), (280.96, 270.44), (307.01, 271.43), (310.45, 284.2), (328.14, 284.2), (344.85, 266.02), (347.8, 244.4), (369.91, 238.99), (376.3, 238.01), (391.54, 221.3)]]"
696,1283_9465897d42eda1483ff4295eadb282177dab26a4f11c4de115316fd6e58bc141c74bc1878520d7c9972e63ff19c04d4fc7621c85eb84adc0e31d9ab68fa7555c_44.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1283_9465897d42eda1483ff4295eadb282177dab26a4f11c4de115316fd6e58bc141c74bc1878520d7c9972e63ff19c04d4fc7621c85eb84adc0e31d9ab68fa7555c_44.jpg,"[[(143.55, 251.82), (140.6, 258.7), (143.55, 293.59), (167.63, 300.47), (172.05, 352.07), (118.48, 381.56), (95.88, 371.24), (54.59, 362.4), (48.69, 297.52), (55.58, 295.56), (49.19, 269.02), (82.11, 264.59), (96.86, 252.8), (125.0, 246.0)]]"
700,1287_8c2ddfa4177585b27a7287d8e34d728a26e4e1f01b69e02bb46f8b10e1cc1307744de27608263994e13c2937d65228d1dac3da72898aeaa55c84affd0751a88a_20.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1287_8c2ddfa4177585b27a7287d8e34d728a26e4e1f01b69e02bb46f8b10e1cc1307744de27608263994e13c2937d65228d1dac3da72898aeaa55c84affd0751a88a_20.jpg,"[[(473.0, 212.0), (470.88, 219.8), (483.45, 221.93), (481.79, 238.52), (470.65, 239.71), (450.74, 239.94), (443.87, 239.23), (443.63, 237.57), (432.73, 236.86), (435.1, 230.94), (448.61, 232.6), (445.52, 216.95), (459.27, 216.95), (464.0, 211.0)], [(401.54, 225.27), (402.36, 239.6), (428.16, 242.88), (431.44, 271.96), (415.46, 276.05), (398.26, 280.15), (427.75, 285.47), (396.22, 303.9), (383.11, 308.41), (365.5, 310.05), (342.56, 309.23), (318.81, 313.32), (336.42, 314.14), (337.24, 332.57), (303.25, 351.82), (215.6, 343.22), (216.01, 313.32), (237.72, 307.18), (236.9, 289.16), (215.6, 285.88), (216.83, 280.15), (277.86, 271.96), (304.89, 273.19), (305.7, 282.61), (325.36, 284.24), (345.84, 264.59), (346.66, 242.47), (374.0, 240.0), (394.0, 220.0)]]"
701,1288_8c2ddfa4177585b27a7287d8e34d728a26e4e1f01b69e02bb46f8b10e1cc1307744de27608263994e13c2937d65228d1dac3da72898aeaa55c84affd0751a88a_32.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1288_8c2ddfa4177585b27a7287d8e34d728a26e4e1f01b69e02bb46f8b10e1cc1307744de27608263994e13c2937d65228d1dac3da72898aeaa55c84affd0751a88a_32.jpg,"[[(118.74, 246.93), (144.14, 250.62), (146.18, 291.98), (168.71, 300.59), (174.85, 341.13), (171.58, 355.06), (131.03, 375.94), (117.11, 377.17), (100.72, 370.21), (58.54, 365.7), (51.17, 358.33), (48.3, 296.49), (54.85, 296.08), (48.71, 269.05), (88.03, 265.36), (98.68, 252.26)]]"
722,1309_f3f094d0eb350889957a2e59e91e8f59b705b1d984ef2155a89d11b8e099f8496658727af0d8eefd32c833dce3ee6e0f72cad1ec809e3a823293013aa9dcac26_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1309_f3f094d0eb350889957a2e59e91e8f59b705b1d984ef2155a89d11b8e099f8496658727af0d8eefd32c833dce3ee6e0f72cad1ec809e3a823293013aa9dcac26_0.jpg,"[[(35.83, 214.84), (76.68, 214.84), (85.02, 219.84), (87.52, 226.51), (103.36, 234.01), (114.2, 239.02), (122.54, 284.04), (104.2, 292.38), (98.36, 300.72), (82.52, 307.39), (60.01, 309.05), (38.33, 306.55), (31.66, 293.21), (28.32, 268.2), (25.82, 241.52), (17.48, 225.68), (25.82, 218.17)]]"
724,1311_f3f094d0eb350889957a2e59e91e8f59b705b1d984ef2155a89d11b8e099f8496658727af0d8eefd32c833dce3ee6e0f72cad1ec809e3a823293013aa9dcac26_66.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1311_f3f094d0eb350889957a2e59e91e8f59b705b1d984ef2155a89d11b8e099f8496658727af0d8eefd32c833dce3ee6e0f72cad1ec809e3a823293013aa9dcac26_66.jpg,"[[(0.22, 201.66), (63.59, 195.83), (115.29, 196.66), (115.29, 231.68), (122.79, 285.04), (151.97, 285.88), (155.31, 313.39), (174.48, 316.73), (174.48, 353.41), (170.31, 354.25), (182.82, 365.08), (210.34, 375.09), (229.51, 388.43), (234.52, 410.11), (222.01, 437.62), (212.84, 435.12), (207.0, 459.3), (202.83, 480.0), (191.99, 480.0), (172.82, 480.0), (146.13, 479.31), (111.12, 480.0), (73.6, 479.31), (1.06, 480.0)]]"
725,1312_f7b7ac69a9f6b68a010dfa147ebd4e4d5e2e338af5d2058140613d5a4e5fb6343a23ec1b9d1d21448cea66f1f308ef14a3e38dfce34d90fc3996df1945248ed4_16.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1312_f7b7ac69a9f6b68a010dfa147ebd4e4d5e2e338af5d2058140613d5a4e5fb6343a23ec1b9d1d21448cea66f1f308ef14a3e38dfce34d90fc3996df1945248ed4_16.jpg,"[[(210.64, 234.04), (196.16, 201.71), (192.3, 194.48), (186.51, 185.31), (191.34, 183.38), (196.65, 184.83), (201.95, 188.2), (212.09, 213.29), (218.36, 230.66), (231.87, 232.59), (231.87, 245.62), (224.15, 247.55), (215.46, 247.55), (203.4, 247.55), (199.54, 235.01), (202.92, 234.52)], [(668.92, 205.94), (667.76, 196.1), (667.76, 192.62), (672.39, 189.73), (678.76, 185.1), (687.45, 176.41), (694.97, 174.09), (708.87, 169.46), (716.4, 168.88), (721.61, 179.31), (721.61, 195.52), (722.19, 201.89), (726.82, 201.89), (726.82, 207.1), (707.71, 208.26), (707.13, 202.47), (712.34, 201.31), (712.34, 175.25), (703.66, 177.57), (694.97, 181.04), (690.34, 183.94), (687.45, 190.31), (690.92, 195.52), (690.34, 203.04), (689.76, 208.26), (681.66, 207.68), (675.29, 207.68)]]"
726,1313_f7b7ac69a9f6b68a010dfa147ebd4e4d5e2e338af5d2058140613d5a4e5fb6343a23ec1b9d1d21448cea66f1f308ef14a3e38dfce34d90fc3996df1945248ed4_23.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1313_f7b7ac69a9f6b68a010dfa147ebd4e4d5e2e338af5d2058140613d5a4e5fb6343a23ec1b9d1d21448cea66f1f308ef14a3e38dfce34d90fc3996df1945248ed4_23.jpg,"[[(62.8, 247.84), (62.32, 231.44), (80.65, 231.92), (59.42, 186.08), (53.15, 166.78), (43.02, 151.82), (43.02, 146.51), (52.18, 144.58), (57.49, 144.1), (59.9, 152.79), (62.8, 167.26), (65.69, 179.32), (78.24, 204.9), (85.48, 218.41), (91.27, 231.92), (100.92, 234.81), (103.33, 250.25), (81.62, 248.32)]]"
727,1314_f7b7ac69a9f6b68a010dfa147ebd4e4d5e2e338af5d2058140613d5a4e5fb6343a23ec1b9d1d21448cea66f1f308ef14a3e38dfce34d90fc3996df1945248ed4_28.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1314_f7b7ac69a9f6b68a010dfa147ebd4e4d5e2e338af5d2058140613d5a4e5fb6343a23ec1b9d1d21448cea66f1f308ef14a3e38dfce34d90fc3996df1945248ed4_28.jpg,"[[(116.91, 355.02), (105.79, 347.38), (102.32, 334.18), (80.78, 333.48), (77.31, 345.3), (63.41, 347.38), (52.29, 343.91), (49.51, 332.09), (50.9, 316.81), (43.26, 305.0), (40.48, 285.54), (40.48, 259.83), (53.68, 259.83), (62.02, 249.41), (64.11, 237.6), (82.87, 238.99), (135.67, 258.44), (212.8, 303.61), (211.41, 310.56), (157.21, 286.24), (157.21, 293.19), (157.21, 305.69), (166.94, 305.69), (175.97, 306.39), (183.61, 309.17), (184.31, 318.89), (181.53, 336.26), (169.02, 336.96), (161.38, 323.76), (144.01, 323.06), (141.23, 332.79), (142.62, 350.16), (139.84, 360.58), (128.72, 359.89)]]"
728,1315_f7b7ac69a9f6b68a010dfa147ebd4e4d5e2e338af5d2058140613d5a4e5fb6343a23ec1b9d1d21448cea66f1f308ef14a3e38dfce34d90fc3996df1945248ed4_4.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1315_f7b7ac69a9f6b68a010dfa147ebd4e4d5e2e338af5d2058140613d5a4e5fb6343a23ec1b9d1d21448cea66f1f308ef14a3e38dfce34d90fc3996df1945248ed4_4.jpg,"[[(288.49, 240.74), (282.9, 228.73), (280.11, 223.15), (276.2, 219.52), (276.2, 213.93), (277.88, 212.54), (280.67, 214.21), (283.74, 214.77), (286.81, 225.66), (291.84, 235.15), (292.96, 235.15), (296.86, 235.71), (297.42, 245.77), (289.88, 246.04), (286.81, 246.04), (280.95, 244.93), (280.11, 240.18), (284.02, 240.18)]]"
742,1329_bfb88000cbf3178dcaa22716aa0e69c240aff88c0ed01a9487e29dcb5e866859ffc267dbf053f5fbee8d566447d1e220918f4150a81596acf3ba42edf2a0b9c8_38.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1329_bfb88000cbf3178dcaa22716aa0e69c240aff88c0ed01a9487e29dcb5e866859ffc267dbf053f5fbee8d566447d1e220918f4150a81596acf3ba42edf2a0b9c8_38.jpg,"[[(111.44, 249.53), (111.44, 258.7), (94.07, 260.14), (90.21, 259.66), (90.69, 250.49), (90.21, 243.26), (83.45, 238.91), (86.34, 223.96), (91.17, 212.86), (105.16, 208.52), (109.99, 187.77), (139.42, 184.39), (139.42, 199.83), (142.32, 215.27), (151.48, 219.61), (167.89, 219.61), (175.61, 220.1), (175.61, 236.5), (177.06, 249.53), (171.27, 254.84), (156.31, 254.84), (141.83, 249.53), (137.49, 257.25), (125.43, 256.77), (118.19, 247.6)]]"
756,1343_a100149fcf23872f5d6e054588646466047806fcc5d1e8f600e52afe80b03cf110487d094d0931a03e86bfe3c32b409c48d520fd36ee995c7ad228dd6d4d6bed_42.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1343_a100149fcf23872f5d6e054588646466047806fcc5d1e8f600e52afe80b03cf110487d094d0931a03e86bfe3c32b409c48d520fd36ee995c7ad228dd6d4d6bed_42.jpg,"[[(415.56, 347.88), (413.96, 349.94), (407.33, 349.25), (407.79, 344.0), (412.82, 336.45), (412.82, 326.85), (413.73, 311.07), (430.65, 311.76), (433.63, 315.64), (436.37, 318.61), (439.11, 321.59), (440.26, 334.85), (443.23, 333.71), (447.12, 332.79), (445.75, 345.14), (441.4, 345.82), (441.17, 340.57), (434.54, 338.96), (434.77, 342.85), (436.6, 345.37), (434.31, 349.03), (429.97, 349.25), (423.34, 348.8)]]"
