,path,name,workzone,points,tod
1153,data/Delivery_1_Workzone/Day/Batch 2/Images/1855_e735c30046b18697faf07e0b9e7fbb4ec039d915baf02f936d3aede3054727f86756346a2b1c1bc955c12d06c5c7ee3bf12490001b3fad35eda7f53d2503c54e_77.jpg,e735c30046b18697faf07e0b9e7fbb4ec039d915baf02f936d3aede3054727f86756346a2b1c1bc955c12d06c5c7ee3bf12490001b3fad35eda7f53d2503c54e,1,"[[(516.0, 136.0), (513.36, 166.78), (527.0, 166.0), (520.0, 135.0)], [(458.0, 94.0), (454.92, 111.03), (464.29, 111.28), (462.01, 94.32)]]",1
1154,data/Delivery_1_Workzone/Day/Batch 2/Images/1856_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_0.jpg,36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a,1,"[[(531.79, 167.67), (528.5, 199.06), (547.23, 198.8), (545.46, 166.91), (539.39, 165.39), (537.61, 159.07), (533.82, 158.81)], [(466.0, 148.0), (466.0, 163.0), (477.0, 163.0), (475.45, 144.65), (472.46, 143.42), (467.89, 143.59), (467.0, 145.0)], [(231.71, 168.35), (232.2, 181.53), (241.35, 180.55), (240.01, 167.13), (239.03, 166.52), (234.27, 166.52)], [(64.08, 201.18), (63.37, 219.46), (82.0, 226.31), (96.94, 221.92), (95.36, 211.55), (87.28, 199.77), (77.78, 199.77), (79.37, 208.21), (69.17, 198.89)], [(694.77, 104.56), (687.81, 116.16), (697.3, 124.81), (703.62, 113.0)], [(117.23, 205.11), (120.0, 228.0), (123.56, 229.36), (131.58, 227.67), (136.0, 226.0), (135.59, 223.25), (127.57, 203.84), (126.52, 202.79), (120.19, 203.0)], [(730.23, 233.99), (727.61, 282.54), (696.12, 285.16), (702.24, 231.8), (707.49, 231.8), (707.05, 214.75), (716.24, 214.75), (721.05, 234.43)]]",1
1155,data/Delivery_1_Workzone/Day/Batch 2/Images/1857_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_11.jpg,36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a,1,"[[(113.0, 181.0), (156.0, 176.0), (159.0, 205.0), (114.0, 209.0)], [(278.0, 152.0), (278.0, 163.0), (284.0, 163.0), (283.0, 152.0)], [(39.0, 211.0), (53.0, 235.0), (80.97, 222.05), (65.44, 202.05)], [(95.0, 213.0), (97.66, 242.51), (115.87, 238.92), (110.0, 210.0)], [(121.1, 183.58), (142.67, 180.26), (144.12, 191.46), (122.0, 195.0)]]",1
1156,data/Delivery_1_Workzone/Day/Batch 2/Images/1858_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_20.jpg,36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a,1,"[[(711.41, 120.96), (707.61, 124.07), (707.09, 132.71), (709.0, 141.0), (716.08, 144.98), (720.92, 144.46), (725.0, 141.0), (727.0, 132.0), (724.89, 125.62), (720.75, 121.13), (715.73, 119.57)], [(678.0, 138.0), (652.0, 139.0), (653.0, 156.0), (679.73, 154.77)], [(448.05, 109.22), (448.47, 128.62), (462.0, 128.0), (460.91, 108.8)], [(222.79, 164.01), (223.15, 179.39), (227.18, 179.52), (232.31, 178.78), (233.0, 178.0), (230.6, 162.43), (227.43, 161.94), (223.4, 162.55)], [(164.0, 184.0), (163.23, 199.77), (160.77, 201.88), (160.06, 205.04), (166.57, 205.22), (173.95, 204.52), (177.46, 202.23), (175.0, 198.89), (173.0, 183.0)]]",1
1157,data/Delivery_1_Workzone/Day/Batch 2/Images/1859_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_42.jpg,36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a,1,"[[(452.77, 89.51), (453.99, 96.8), (447.61, 97.71), (452.0, 147.0), (484.66, 147.52), (482.84, 122.92), (484.97, 122.01), (482.54, 101.05), (477.07, 99.84), (475.55, 88.9)]]",1
1172,data/Delivery_1_Workzone/Day/Batch 2/Images/1879_bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b_17.jpg,bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b,1,"[[(480.0, 256.0), (482.72, 281.58), (485.0, 282.0), (487.59, 282.8), (487.59, 284.99), (484.67, 285.97), (479.0, 286.0), (472.0, 286.0), (469.81, 283.78), (471.27, 281.34), (474.68, 280.37), (476.63, 256.25)], [(385.23, 195.5), (385.53, 200.4), (383.73, 200.2), (384.13, 195.3)], [(400.0, 210.0), (400.0, 215.0), (398.0, 215.0), (398.0, 210.0)]]",1
1173,data/Delivery_1_Workzone/Day/Batch 2/Images/1880_bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b_2.jpg,bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b,1,"[[(503.0, 256.0), (504.35, 279.61), (510.19, 281.07), (508.97, 283.02), (497.53, 284.48), (491.68, 280.34), (496.8, 279.61), (499.72, 255.99)]]",1
1174,data/Delivery_1_Workzone/Day/Batch 2/Images/1881_bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b_35.jpg,bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b,1,"[[(478.0, 234.0), (476.0, 252.0), (472.49, 252.41), (472.73, 254.84), (485.15, 255.57), (485.15, 253.62), (482.47, 252.65), (481.0, 234.0)], [(671.0, 371.0), (664.0, 411.0), (655.0, 409.0), (666.94, 369.34)], [(438.0, 210.0), (437.05, 221.98), (442.0, 222.0), (440.0, 210.0)]]",1
1175,data/Delivery_1_Workzone/Day/Batch 2/Images/1882_bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b_52.jpg,bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b,1,"[[(379.44, 274.56), (380.68, 303.92), (387.0, 305.0), (387.4, 306.41), (380.0, 309.0), (365.0, 308.0), (370.0, 305.0), (371.23, 303.42), (374.0, 273.0)], [(567.08, 245.41), (566.67, 266.32), (568.7, 266.52), (568.9, 268.55), (558.14, 268.75), (557.94, 266.52), (560.38, 266.11), (563.42, 245.0)], [(613.59, 289.64), (612.42, 327.92), (603.0, 328.0), (608.62, 289.34)], [(545.92, 232.59), (543.72, 247.14), (549.0, 247.0), (547.95, 232.76)], [(540.0, 175.0), (546.69, 183.18), (540.0, 190.0), (533.61, 182.1)], [(314.0, 173.0), (321.18, 181.09), (313.4, 189.73), (305.63, 181.09)], [(460.0, 240.0), (461.3, 260.6), (464.6, 260.7), (464.4, 263.4), (452.4, 263.7), (453.0, 260.0), (456.0, 260.0), (455.9, 240.2)]]",1
1176,data/Delivery_1_Workzone/Day/Batch 2/Images/1883_bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b_77.jpg,bd9106d02ecc6a4d49064584f6af66d9e7a12836288b6315030c31a12f86495f70bd376ee1d3d63e51df823e1fe0e14e855c7f3520c52f9fe9005119c9dd215b,1,"[[(414.0, 213.0), (413.58, 216.37), (415.56, 216.93), (415.0, 219.0), (408.51, 218.62), (408.93, 216.37), (410.48, 216.51), (410.62, 212.98)]]",1
1181,data/Delivery_1_Workzone/Day/Batch 2/Images/1888_bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc_0.jpg,bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc,1,"[[(556.0, 266.0), (553.23, 292.97), (559.0, 296.0), (556.68, 296.01), (550.59, 296.21), (542.0, 292.0), (548.0, 292.0), (552.0, 266.0)], [(487.0, 251.0), (485.69, 271.72), (481.0, 271.0), (484.28, 250.86)], [(453.0, 245.0), (452.01, 260.03), (455.01, 260.13), (455.11, 245.13)], [(399.13, 239.24), (399.13, 253.84), (401.0, 256.0), (395.63, 255.74), (394.43, 254.04), (396.43, 253.84), (397.93, 238.54)], [(462.21, 208.46), (462.0, 226.71), (462.62, 249.31), (459.93, 251.39), (458.68, 254.29), (459.31, 261.55), (462.21, 262.17), (463.45, 261.75), (463.45, 257.81), (479.21, 257.61), (482.0, 264.0), (484.0, 253.0), (481.7, 253.05), (479.42, 253.05), (478.8, 236.25), (479.21, 212.2), (479.01, 205.77), (463.87, 204.52)], [(708.0, 303.69), (700.69, 345.2), (707.0, 347.0), (704.2, 352.21), (687.83, 346.37), (693.0, 343.0), (696.0, 344.0), (704.2, 301.06)], [(375.45, 228.2), (375.66, 236.71), (377.0, 237.0), (377.0, 228.0)], [(236.93, 225.33), (237.07, 230.69), (235.8, 230.69), (235.94, 224.91)], [(175.0, 227.0), (174.35, 235.34), (176.46, 235.34), (176.04, 227.59)]]",1
1182,data/Delivery_1_Workzone/Day/Batch 2/Images/1889_bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc_27.jpg,bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc,1,"[[(87.72, 237.51), (88.12, 243.01), (89.12, 242.91), (89.02, 237.51)], [(411.84, 243.52), (412.0, 265.0), (408.0, 265.0), (408.29, 261.61), (410.0, 244.0)], [(381.21, 229.31), (380.71, 237.71), (382.21, 237.71), (382.21, 229.21)], [(211.73, 225.89), (211.93, 230.99), (213.13, 230.99), (213.03, 225.49)]]",1
1183,data/Delivery_1_Workzone/Day/Batch 2/Images/1890_bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc_50.jpg,bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc,1,"[[(413.48, 248.79), (388.39, 239.46), (361.43, 230.13), (354.0, 226.0), (352.72, 231.17), (364.96, 239.26), (386.73, 250.45), (413.27, 263.72)], [(521.0, 290.0), (513.25, 309.87), (516.53, 326.29), (506.38, 328.38), (492.64, 328.38), (481.59, 326.29), (478.61, 323.01), (482.49, 319.13), (472.34, 316.44), (472.04, 311.96), (474.43, 310.17), (465.17, 309.27), (463.08, 305.99), (463.68, 302.7), (457.71, 301.21), (457.11, 296.73), (450.54, 295.54), (450.24, 294.05), (446.66, 292.55), (432.03, 291.06), (429.79, 288.61), (430.8, 286.88), (424.56, 285.62), (426.06, 282.13), (421.85, 280.91), (421.85, 279.15), (417.84, 277.65), (418.86, 274.67), (415.37, 271.95), (413.13, 268.96), (412.38, 262.72), (412.38, 251.79), (416.0, 247.0), (424.0, 247.0), (436.0, 247.0), (451.0, 249.0), (456.0, 256.0), (478.0, 265.0), (481.0, 270.0), (505.0, 282.0), (517.0, 288.0)], [(500.0, 298.0), (512.0, 311.0), (499.0, 324.0), (487.38, 310.16)], [(375.0, 244.0), (374.0, 253.0), (373.0, 254.0), (373.14, 255.34), (378.64, 255.64), (377.24, 254.54), (376.84, 243.84)], [(682.0, 309.0), (680.97, 317.55), (684.0, 333.0), (671.77, 332.48), (651.86, 325.02), (646.88, 321.54), (642.9, 320.29), (646.88, 314.57), (649.62, 306.11), (652.61, 303.37), (658.08, 303.12), (658.58, 308.6), (661.81, 300.63), (667.79, 303.37), (675.5, 303.37), (681.47, 305.36)]]",1
1184,data/Delivery_1_Workzone/Day/Batch 2/Images/1891_bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc_64.jpg,bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc,1,"[[(646.0, 449.0), (720.0, 460.25), (719.85, 410.76), (635.0, 361.26), (517.83, 298.64), (449.75, 259.39), (430.51, 251.31), (430.81, 268.13), (472.22, 304.6), (536.06, 359.34), (615.66, 425.96)], [(575.88, 299.78), (572.71, 327.79), (578.32, 330.71), (579.29, 298.8)]]",1
1185,data/Delivery_1_Workzone/Day/Batch 2/Images/1892_bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc_9.jpg,bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc,1,"[[(395.23, 238.03), (394.93, 251.83), (392.0, 252.0), (393.43, 237.83)], [(496.86, 289.49), (495.1, 309.66), (493.35, 345.9), (502.12, 352.04), (502.12, 355.25), (483.71, 356.42), (474.06, 343.56), (483.41, 342.68), (491.6, 289.2)], [(378.0, 229.0), (378.34, 236.28), (376.84, 236.28), (377.04, 228.68)]]",1
1189,data/Delivery_1_Workzone/Day/Batch 2/Images/1896_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_0.jpg,d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353,1,"[[(717.87, 189.61), (719.45, 318.73), (702.13, 347.07), (664.34, 350.22), (633.0, 334.0), (630.22, 297.73), (580.36, 281.99), (571.96, 291.43), (558.84, 291.43), (550.45, 279.36), (550.45, 267.82), (539.95, 251.02), (546.77, 231.08), (552.54, 234.75), (560.94, 222.15), (563.51, 217.43), (573.01, 217.06), (615.26, 222.52), (611.64, 186.1), (632.06, 188.98), (646.96, 183.53), (647.0, 145.0), (613.0, 133.0), (652.0, 123.0), (689.0, 139.0), (691.84, 186.1)], [(415.29, 189.06), (403.0, 186.0), (393.0, 187.0), (381.0, 189.0), (381.0, 196.0), (391.0, 197.0), (402.13, 199.69), (414.78, 205.51)], [(415.92, 190.15), (415.29, 208.71), (424.36, 208.71), (424.0, 193.0), (423.1, 189.94)], [(437.44, 194.37), (437.86, 219.47), (423.52, 219.26), (425.63, 193.95)], [(268.0, 189.0), (265.05, 203.28), (271.39, 203.4), (270.05, 188.27)], [(17.85, 249.44), (20.38, 262.73), (11.0, 266.0), (4.77, 270.75), (2.66, 269.69), (10.0, 255.0), (11.73, 249.02)], [(521.0, 216.0), (519.52, 264.23), (523.31, 264.99), (526.1, 266.76), (525.09, 269.55), (520.78, 270.31), (512.68, 269.8), (506.1, 268.53), (503.32, 266.76), (503.32, 263.98), (507.37, 262.46), (510.66, 262.21), (516.73, 214.88)], [(631.78, 265.79), (622.59, 330.95), (628.28, 336.64), (628.28, 344.95), (620.41, 348.89), (608.6, 348.89), (578.86, 341.89), (571.86, 333.58), (575.8, 325.71), (588.0, 324.0), (601.16, 258.35), (609.04, 255.29), (621.72, 253.1), (626.53, 259.23)]]",1
1190,data/Delivery_1_Workzone/Day/Batch 2/Images/1897_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_30.jpg,d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353,1,"[[(423.43, 161.57), (433.35, 162.41), (431.24, 196.58), (434.61, 196.16), (434.19, 204.81), (425.33, 206.08), (417.11, 204.6), (398.33, 202.7), (393.27, 200.8), (395.17, 182.66), (398.33, 177.39), (402.55, 177.39), (403.82, 174.23), (408.25, 172.33), (410.78, 163.68), (418.37, 165.16)], [(598.0, 235.0), (582.0, 335.0), (588.83, 340.31), (592.33, 343.81), (590.58, 347.31), (578.77, 343.81), (558.65, 343.38), (554.71, 342.06), (554.71, 338.13), (559.09, 334.19), (569.58, 333.32), (590.58, 233.6)], [(489.98, 207.94), (487.25, 262.91), (493.02, 264.43), (493.02, 268.07), (487.85, 269.9), (481.17, 268.99), (473.58, 267.77), (470.0, 266.0), (469.93, 262.0), (477.0, 261.0), (484.51, 207.02)], [(454.38, 200.72), (454.8, 235.52), (459.42, 237.21), (458.0, 239.0), (454.0, 240.0), (442.33, 239.11), (433.26, 238.05), (430.0, 237.0), (430.1, 234.04), (434.0, 232.0), (439.19, 200.72), (442.75, 199.87), (448.24, 199.66)], [(433.0, 217.0), (425.44, 219.76), (420.92, 221.35), (414.33, 224.4), (415.0, 227.0), (422.99, 225.13), (429.0, 225.0), (435.0, 225.0)], [(424.0, 187.0), (423.98, 209.96), (428.01, 210.45), (427.89, 211.91), (417.03, 211.79), (417.03, 210.2), (420.57, 209.47), (422.0, 188.0)], [(412.0, 191.0), (412.02, 208.49), (402.0, 209.0), (403.0, 190.0), (405.67, 189.82), (410.0, 190.0)], [(388.0, 185.0), (386.0, 199.0), (396.0, 201.0), (396.16, 185.5)], [(38.0, 258.0), (59.4, 220.37), (109.0, 216.0), (119.23, 194.13), (133.93, 164.21), (144.95, 161.59), (146.52, 123.27), (178.54, 119.6), (221.05, 116.97), (237.32, 120.65), (275.64, 94.41), (293.48, 103.33), (319.2, 142.69), (332.32, 159.49), (337.57, 165.79), (329.17, 185.2), (319.72, 198.33), (310.28, 208.82), (290.33, 205.67), (274.59, 179.43), (290.33, 186.25), (303.45, 183.63), (317.1, 177.33), (301.88, 158.44), (271.96, 122.22), (260.94, 136.92), (249.39, 153.71), (247.29, 173.13), (259.37, 173.13), (263.56, 188.35), (253.59, 201.48), (256.74, 213.55), (256.74, 227.72), (257.27, 242.94), (253.59, 257.63), (248.87, 263.93), (238.37, 260.26), (234.17, 249.76), (220.53, 258.16), (221.05, 270.75), (216.33, 284.93), (214.23, 292.27), (207.41, 294.37), (197.43, 289.12), (187.0, 277.0), (180.0, 290.0), (109.26, 285.98), (58.0, 283.0)], [(440.64, 183.68), (440.81, 192.15), (435.28, 191.8), (436.49, 183.51)], [(447.0, 197.0), (450.05, 182.11), (453.86, 176.75), (458.0, 176.24), (459.73, 172.95), (464.74, 173.64), (483.0, 183.0), (506.04, 197.14), (507.25, 203.19), (505.7, 205.96), (502.93, 204.4), (502.24, 201.64), (493.25, 196.28), (490.32, 193.34), (490.84, 198.87), (484.79, 201.64), (467.33, 199.74), (459.73, 197.32)]]",1
1191,data/Delivery_1_Workzone/Day/Batch 2/Images/1898_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_46.jpg,d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353,1,"[[(432.72, 165.05), (428.67, 198.98), (433.42, 200.03), (433.95, 204.95), (433.07, 206.71), (426.0, 208.0), (413.38, 205.31), (396.68, 203.2), (396.51, 185.62), (398.62, 178.94), (404.07, 180.17), (403.89, 175.25), (407.41, 174.9), (407.93, 179.82), (409.0, 178.0), (408.11, 168.39), (411.98, 164.88), (418.3, 165.23), (423.23, 164.7), (423.4, 162.77), (427.44, 162.59), (432.37, 162.95)], [(448.0, 198.0), (449.49, 182.53), (451.07, 176.73), (455.99, 176.55), (458.98, 174.09), (470.05, 176.55), (484.0, 185.0), (487.63, 184.64), (497.26, 185.34), (501.0, 187.0), (513.29, 201.16), (512.66, 204.95), (509.28, 206.64), (502.32, 206.64), (485.45, 199.89), (475.53, 200.1), (461.19, 200.31)], [(378.0, 180.0), (385.91, 179.7), (385.91, 187.39), (381.15, 187.27), (378.0, 186.0)], [(238.49, 196.17), (236.62, 209.99), (239.21, 211.14), (242.52, 210.42), (240.94, 196.02)], [(597.37, 238.07), (582.43, 338.3), (586.44, 340.85), (590.45, 343.04), (588.63, 346.69), (577.33, 343.77), (572.22, 341.95), (552.91, 342.31), (554.0, 339.4), (559.1, 334.66), (567.49, 334.66), (590.81, 236.25)], [(489.55, 205.05), (486.77, 264.28), (489.8, 265.29), (492.59, 266.05), (493.35, 269.85), (488.28, 271.37), (482.72, 271.62), (474.87, 270.86), (471.07, 269.6), (469.55, 264.54), (472.59, 263.52), (476.64, 262.51), (483.73, 204.55)], [(454.19, 202.51), (455.66, 213.48), (454.4, 237.31), (457.77, 238.58), (458.4, 240.27), (452.71, 240.9), (444.06, 240.69), (434.36, 240.27), (430.77, 238.16), (431.83, 234.99), (433.94, 234.57), (438.16, 202.09), (441.0, 201.0), (445.75, 200.19), (450.39, 200.19)], [(434.0, 226.0), (416.04, 227.19), (415.79, 226.83), (415.0, 226.0), (415.0, 225.0), (425.0, 221.0), (429.46, 217.67), (431.42, 217.79), (433.49, 220.72), (433.49, 220.72)], [(423.0, 190.0), (419.78, 212.44), (424.15, 212.44), (423.85, 190.26)], [(411.74, 192.4), (412.0, 210.0), (402.0, 210.0), (403.0, 192.0), (404.52, 191.28), (408.59, 191.08), (410.42, 191.38)], [(395.72, 187.77), (396.0, 203.0), (387.0, 200.0), (387.81, 186.45), (392.79, 186.01)], [(440.0, 185.0), (440.0, 193.0), (435.77, 192.61), (436.08, 185.19)]]",1
1192,data/Delivery_1_Workzone/Day/Batch 2/Images/1899_66358f41f266cc113b4fe7fc789030f66688254d820ea6e050c9075aa1a63789c310bc03d43b0521f6abeea9760112a1a11bd8df08d193b2980582be6c2dfb88_0.jpg,66358f41f266cc113b4fe7fc789030f66688254d820ea6e050c9075aa1a63789c310bc03d43b0521f6abeea9760112a1a11bd8df08d193b2980582be6c2dfb88,1,"[[(448.0, 85.0), (448.6, 109.09), (435.94, 109.73), (438.0, 85.0)], [(564.64, 119.76), (564.64, 176.99), (570.84, 180.27), (576.31, 183.91), (570.47, 187.92), (561.73, 188.65), (547.15, 188.65), (534.76, 188.65), (524.19, 186.1), (519.45, 183.18), (519.45, 179.17), (529.29, 175.53), (531.11, 118.67), (539.49, 116.48), (542.05, 111.74), (554.07, 112.11), (556.62, 117.21)], [(467.07, 91.66), (470.36, 122.29), (453.0, 123.0), (453.41, 92.17), (455.18, 89.89), (464.54, 88.62)], [(473.0, 39.0), (471.0, 98.0), (499.65, 97.84), (498.0, 41.0)]]",1
1193,data/Delivery_1_Workzone/Day/Batch 2/Images/1900_66358f41f266cc113b4fe7fc789030f66688254d820ea6e050c9075aa1a63789c310bc03d43b0521f6abeea9760112a1a11bd8df08d193b2980582be6c2dfb88_46.jpg,66358f41f266cc113b4fe7fc789030f66688254d820ea6e050c9075aa1a63789c310bc03d43b0521f6abeea9760112a1a11bd8df08d193b2980582be6c2dfb88,1,"[[(589.86, 187.17), (602.32, 179.93), (605.94, 118.81), (608.36, 116.0), (636.9, 116.4), (640.12, 187.57), (647.36, 189.98), (650.98, 196.82), (642.13, 201.24), (621.62, 200.43), (602.73, 199.23), (591.47, 195.61)], [(510.25, 134.89), (513.0, 131.0), (515.0, 95.0), (535.58, 94.28), (538.79, 135.7), (527.54, 136.5), (515.47, 135.7)]]",1
1194,data/Delivery_1_Workzone/Day/Batch 2/Images/1901_f094331d8a64f67212dcafec52579d373caa73ebfddf1193898d4aa05c206b6b3ada1bd4b704b43736404a7a7117e0d5dbd4eaa2bc74e56e6963575b0afccc8c_1.jpg,f094331d8a64f67212dcafec52579d373caa73ebfddf1193898d4aa05c206b6b3ada1bd4b704b43736404a7a7117e0d5dbd4eaa2bc74e56e6963575b0afccc8c,1,"[[(174.06, 372.68), (180.89, 330.01), (177.47, 329.44), (181.46, 306.68), (183.16, 306.68), (183.16, 299.86), (196.82, 301.0), (201.37, 285.63), (211.04, 287.34), (207.63, 310.67), (205.92, 352.77), (205.35, 371.55), (195.68, 371.55), (199.09, 363.58), (200.23, 351.63), (183.16, 352.2), (181.46, 373.25)], [(182.08, 310.1), (212.24, 310.67), (210.53, 329.44), (179.24, 329.44)], [(418.91, 259.09), (420.22, 234.06), (434.71, 233.73), (434.05, 259.09)], [(363.26, 258.76), (363.26, 239.99), (373.8, 239.66), (375.12, 260.07)]]",1
1195,data/Delivery_1_Workzone/Day/Batch 2/Images/1902_f094331d8a64f67212dcafec52579d373caa73ebfddf1193898d4aa05c206b6b3ada1bd4b704b43736404a7a7117e0d5dbd4eaa2bc74e56e6963575b0afccc8c_14.jpg,f094331d8a64f67212dcafec52579d373caa73ebfddf1193898d4aa05c206b6b3ada1bd4b704b43736404a7a7117e0d5dbd4eaa2bc74e56e6963575b0afccc8c,1,"[[(487.73, 234.31), (488.84, 217.0), (499.16, 216.84), (498.53, 233.67)], [(465.0, 245.0), (466.23, 226.56), (476.11, 226.56), (475.28, 244.12)], [(402.6, 269.88), (404.52, 242.47), (425.07, 241.65), (427.57, 264.15), (430.83, 264.97), (430.83, 269.88), (411.93, 270.98)], [(248.88, 294.51), (279.03, 292.8), (277.9, 313.28), (246.6, 312.15)], [(185.34, 241.12), (147.85, 245.9), (143.69, 189.91), (222.96, 172.84), (229.03, 234.97), (193.6, 240.44), (197.7, 275.26), (204.45, 288.91), (215.38, 286.18), (222.96, 284.81), (227.74, 287.54), (233.2, 295.06), (235.18, 305.3), (235.18, 314.17), (230.4, 320.32), (222.27, 321.0), (214.7, 312.81), (204.45, 314.86), (193.6, 316.9), (188.75, 317.59), (185.34, 322.37), (178.58, 324.41), (173.73, 323.73), (171.0, 321.68), (168.34, 314.17), (168.34, 308.03), (170.32, 304.61), (172.43, 303.25), (181.92, 299.83), (187.45, 299.83), (196.26, 301.2), (195.58, 293.01)], [(241.48, 350.27), (250.02, 279.72), (286.43, 282.56), (296.1, 338.89), (269.36, 358.8)]]",1
